"state.rec","zcta","state.fips","state"
"16","54169","55","Wisconsin"
"16","53003","55","Wisconsin"
"16","53186","55","Wisconsin"
"16","53195","55","Wisconsin"
"16","54862","55","Wisconsin"
"16","54942","55","Wisconsin"
"16","54844","55","Wisconsin"
"16","54443","55","Wisconsin"
"16","54618","55","Wisconsin"
"16","53962","55","Wisconsin"
"16","53127","55","Wisconsin"
"16","54245","55","Wisconsin"
"16","53235","55","Wisconsin"
"16","53713","55","Wisconsin"
"16","53069","55","Wisconsin"
"16","54805","55","Wisconsin"
"16","54732","55","Wisconsin"
"16","53706","55","Wisconsin"
"16","53222","55","Wisconsin"
"16","53922","55","Wisconsin"
"16","53058","55","Wisconsin"
"16","54303","55","Wisconsin"
"16","54631","55","Wisconsin"
"16","53540","55","Wisconsin"
"16","53925","55","Wisconsin"
"16","54904","55","Wisconsin"
"16","54525","55","Wisconsin"
"16","53534","55","Wisconsin"
"16","53404","55","Wisconsin"
"16","54830","55","Wisconsin"
"16","53002","55","Wisconsin"
"16","53115","55","Wisconsin"
"16","54623","55","Wisconsin"
"16","54935","55","Wisconsin"
"16","54652","55","Wisconsin"
"16","53219","55","Wisconsin"
"16","53073","55","Wisconsin"
"16","54476","55","Wisconsin"
"16","54552","55","Wisconsin"
"16","53949","55","Wisconsin"
"16","53827","55","Wisconsin"
"16","54028","55","Wisconsin"
"16","53150","55","Wisconsin"
"16","53029","55","Wisconsin"
"16","54933","55","Wisconsin"
"16","54511","55","Wisconsin"
"16","54464","55","Wisconsin"
"16","53530","55","Wisconsin"
"16","54559","55","Wisconsin"
"16","54115","55","Wisconsin"
"16","54871","55","Wisconsin"
"16","53004","55","Wisconsin"
"16","53006","55","Wisconsin"
"16","54941","55","Wisconsin"
"16","54554","55","Wisconsin"
"16","54082","55","Wisconsin"
"16","53007","55","Wisconsin"
"16","54872","55","Wisconsin"
"16","53149","55","Wisconsin"
"16","53211","55","Wisconsin"
"16","54212","55","Wisconsin"
"16","54406","55","Wisconsin"
"16","53932","55","Wisconsin"
"16","54433","55","Wisconsin"
"16","54475","55","Wisconsin"
"16","54749","55","Wisconsin"
"16","53021","55","Wisconsin"
"16","53563","55","Wisconsin"
"16","54956","55","Wisconsin"
"16","53505","55","Wisconsin"
"16","54960","55","Wisconsin"
"16","54412","55","Wisconsin"
"16","54440","55","Wisconsin"
"16","54891","55","Wisconsin"
"16","54722","55","Wisconsin"
"16","54754","55","Wisconsin"
"16","53818","55","Wisconsin"
"16","53804","55","Wisconsin"
"16","54161","55","Wisconsin"
"16","54171","55","Wisconsin"
"16","53965","55","Wisconsin"
"16","53090","55","Wisconsin"
"16","54521","55","Wisconsin"
"16","54241","55","Wisconsin"
"16","53580","55","Wisconsin"
"16","53130","55","Wisconsin"
"16","54208","55","Wisconsin"
"16","53543","55","Wisconsin"
"16","54670","55","Wisconsin"
"16","54479","55","Wisconsin"
"16","53565","55","Wisconsin"
"16","53018","55","Wisconsin"
"16","54914","55","Wisconsin"
"16","54471","55","Wisconsin"
"16","54420","55","Wisconsin"
"16","54661","55","Wisconsin"
"16","53946","55","Wisconsin"
"16","53210","55","Wisconsin"
"16","54619","55","Wisconsin"
"16","54725","55","Wisconsin"
"16","54493","55","Wisconsin"
"16","54140","55","Wisconsin"
"16","54766","55","Wisconsin"
"16","54701","55","Wisconsin"
"16","54628","55","Wisconsin"
"16","54446","55","Wisconsin"
"16","53952","55","Wisconsin"
"16","53816","55","Wisconsin"
"16","54106","55","Wisconsin"
"16","53039","55","Wisconsin"
"16","53050","55","Wisconsin"
"16","53525","55","Wisconsin"
"16","54911","55","Wisconsin"
"16","54408","55","Wisconsin"
"16","54821","55","Wisconsin"
"16","53719","55","Wisconsin"
"16","53091","55","Wisconsin"
"16","53573","55","Wisconsin"
"16","54546","55","Wisconsin"
"16","54555","55","Wisconsin"
"16","54616","55","Wisconsin"
"16","54723","55","Wisconsin"
"16","53118","55","Wisconsin"
"16","53520","55","Wisconsin"
"16","53032","55","Wisconsin"
"16","54981","55","Wisconsin"
"16","53202","55","Wisconsin"
"16","54541","55","Wisconsin"
"16","53969","55","Wisconsin"
"16","54246","55","Wisconsin"
"16","54563","55","Wisconsin"
"16","54403","55","Wisconsin"
"16","54755","55","Wisconsin"
"16","53151","55","Wisconsin"
"16","54556","55","Wisconsin"
"16","54603","55","Wisconsin"
"16","54653","55","Wisconsin"
"16","53206","55","Wisconsin"
"16","53034","55","Wisconsin"
"16","54848","55","Wisconsin"
"16","53214","55","Wisconsin"
"16","54536","55","Wisconsin"
"16","54139","55","Wisconsin"
"16","54948","55","Wisconsin"
"16","53225","55","Wisconsin"
"16","53157","55","Wisconsin"
"16","54230","55","Wisconsin"
"16","53806","55","Wisconsin"
"16","54232","55","Wisconsin"
"16","53597","55","Wisconsin"
"16","53956","55","Wisconsin"
"16","54751","55","Wisconsin"
"16","54442","55","Wisconsin"
"16","53216","55","Wisconsin"
"16","54537","55","Wisconsin"
"16","53939","55","Wisconsin"
"16","53080","55","Wisconsin"
"16","53083","55","Wisconsin"
"16","54103","55","Wisconsin"
"16","54137","55","Wisconsin"
"16","54827","55","Wisconsin"
"16","54534","55","Wisconsin"
"16","53560","55","Wisconsin"
"16","53019","55","Wisconsin"
"16","54901","55","Wisconsin"
"16","53042","55","Wisconsin"
"16","53717","55","Wisconsin"
"16","53511","55","Wisconsin"
"16","54560","55","Wisconsin"
"16","53179","55","Wisconsin"
"16","53570","55","Wisconsin"
"16","53177","55","Wisconsin"
"16","54870","55","Wisconsin"
"16","53233","55","Wisconsin"
"16","54425","55","Wisconsin"
"16","54470","55","Wisconsin"
"16","54836","55","Wisconsin"
"16","54813","55","Wisconsin"
"16","54740","55","Wisconsin"
"16","54006","55","Wisconsin"
"16","53078","55","Wisconsin"
"16","53226","55","Wisconsin"
"16","53094","55","Wisconsin"
"16","54465","55","Wisconsin"
"16","54857","55","Wisconsin"
"16","53913","55","Wisconsin"
"16","53020","55","Wisconsin"
"16","54657","55","Wisconsin"
"16","54447","55","Wisconsin"
"16","53049","55","Wisconsin"
"16","54720","55","Wisconsin"
"16","54216","55","Wisconsin"
"16","54613","55","Wisconsin"
"16","53185","55","Wisconsin"
"16","54611","55","Wisconsin"
"16","54826","55","Wisconsin"
"16","54655","55","Wisconsin"
"16","53575","55","Wisconsin"
"16","53502","55","Wisconsin"
"16","53178","55","Wisconsin"
"16","54498","55","Wisconsin"
"16","54213","55","Wisconsin"
"16","54022","55","Wisconsin"
"16","53158","55","Wisconsin"
"16","54835","55","Wisconsin"
"16","54817","55","Wisconsin"
"16","54558","55","Wisconsin"
"16","53821","55","Wisconsin"
"16","54205","55","Wisconsin"
"16","54150","55","Wisconsin"
"16","53295","55","Wisconsin"
"16","54460","55","Wisconsin"
"16","54514","55","Wisconsin"
"16","53959","55","Wisconsin"
"16","54487","55","Wisconsin"
"16","53554","55","Wisconsin"
"16","53919","55","Wisconsin"
"16","53110","55","Wisconsin"
"16","53170","55","Wisconsin"
"16","53571","55","Wisconsin"
"16","54512","55","Wisconsin"
"16","54204","55","Wisconsin"
"16","53114","55","Wisconsin"
"16","54658","55","Wisconsin"
"16","54846","55","Wisconsin"
"16","54840","55","Wisconsin"
"16","54819","55","Wisconsin"
"16","53553","55","Wisconsin"
"16","54557","55","Wisconsin"
"16","54017","55","Wisconsin"
"16","54491","55","Wisconsin"
"16","54414","55","Wisconsin"
"16","54929","55","Wisconsin"
"16","54651","55","Wisconsin"
"16","54177","55","Wisconsin"
"16","53223","55","Wisconsin"
"16","54984","55","Wisconsin"
"16","53218","55","Wisconsin"
"16","54180","55","Wisconsin"
"16","54630","55","Wisconsin"
"16","54761","55","Wisconsin"
"16","54930","55","Wisconsin"
"16","53716","55","Wisconsin"
"16","53577","55","Wisconsin"
"16","54455","55","Wisconsin"
"16","54480","55","Wisconsin"
"16","53825","55","Wisconsin"
"16","54977","55","Wisconsin"
"16","54762","55","Wisconsin"
"16","53968","55","Wisconsin"
"16","53910","55","Wisconsin"
"16","54667","55","Wisconsin"
"16","53726","55","Wisconsin"
"16","53916","55","Wisconsin"
"16","54016","55","Wisconsin"
"16","54469","55","Wisconsin"
"16","53070","55","Wisconsin"
"16","53559","55","Wisconsin"
"16","53572","55","Wisconsin"
"16","53048","55","Wisconsin"
"16","54499","55","Wisconsin"
"16","54646","55","Wisconsin"
"16","54625","55","Wisconsin"
"16","54828","55","Wisconsin"
"16","54421","55","Wisconsin"
"16","54119","55","Wisconsin"
"16","53926","55","Wisconsin"
"16","53086","55","Wisconsin"
"16","53154","55","Wisconsin"
"16","54747","55","Wisconsin"
"16","53516","55","Wisconsin"
"16","54638","55","Wisconsin"
"16","53033","55","Wisconsin"
"16","54102","55","Wisconsin"
"16","54757","55","Wisconsin"
"16","53072","55","Wisconsin"
"16","54519","55","Wisconsin"
"16","54015","55","Wisconsin"
"16","54965","55","Wisconsin"
"16","53809","55","Wisconsin"
"16","53944","55","Wisconsin"
"16","54632","55","Wisconsin"
"16","53584","55","Wisconsin"
"16","54490","55","Wisconsin"
"16","53715","55","Wisconsin"
"16","53518","55","Wisconsin"
"16","53503","55","Wisconsin"
"16","53406","55","Wisconsin"
"16","54156","55","Wisconsin"
"16","53402","55","Wisconsin"
"16","54978","55","Wisconsin"
"16","54126","55","Wisconsin"
"16","54909","55","Wisconsin"
"16","53576","55","Wisconsin"
"16","54542","55","Wisconsin"
"16","54971","55","Wisconsin"
"16","53037","55","Wisconsin"
"16","53585","55","Wisconsin"
"16","53506","55","Wisconsin"
"16","53192","55","Wisconsin"
"16","54845","55","Wisconsin"
"16","54742","55","Wisconsin"
"16","54621","55","Wisconsin"
"16","54170","55","Wisconsin"
"16","54980","55","Wisconsin"
"16","54407","55","Wisconsin"
"16","54858","55","Wisconsin"
"16","54656","55","Wisconsin"
"16","53811","55","Wisconsin"
"16","53578","55","Wisconsin"
"16","54612","55","Wisconsin"
"16","53935","55","Wisconsin"
"16","53024","55","Wisconsin"
"16","53066","55","Wisconsin"
"16","54737","55","Wisconsin"
"16","54488","55","Wisconsin"
"16","53817","55","Wisconsin"
"16","54724","55","Wisconsin"
"16","54750","55","Wisconsin"
"16","54968","55","Wisconsin"
"16","54773","55","Wisconsin"
"16","53950","55","Wisconsin"
"16","54127","55","Wisconsin"
"16","53144","55","Wisconsin"
"16","54128","55","Wisconsin"
"16","53538","55","Wisconsin"
"16","53528","55","Wisconsin"
"16","54822","55","Wisconsin"
"16","54666","55","Wisconsin"
"16","53221","55","Wisconsin"
"16","53076","55","Wisconsin"
"16","54152","55","Wisconsin"
"16","54738","55","Wisconsin"
"16","53529","55","Wisconsin"
"16","53826","55","Wisconsin"
"16","54515","55","Wisconsin"
"16","53531","55","Wisconsin"
"16","54922","55","Wisconsin"
"16","54494","55","Wisconsin"
"16","53139","55","Wisconsin"
"16","53023","55","Wisconsin"
"16","54626","55","Wisconsin"
"16","53555","55","Wisconsin"
"16","54837","55","Wisconsin"
"16","53574","55","Wisconsin"
"16","54946","55","Wisconsin"
"16","53934","55","Wisconsin"
"16","54624","55","Wisconsin"
"16","54814","55","Wisconsin"
"16","54629","55","Wisconsin"
"16","54839","55","Wisconsin"
"16","54703","55","Wisconsin"
"16","54943","55","Wisconsin"
"16","54545","55","Wisconsin"
"16","53936","55","Wisconsin"
"16","54107","55","Wisconsin"
"16","54234","55","Wisconsin"
"16","54110","55","Wisconsin"
"16","54520","55","Wisconsin"
"16","53016","55","Wisconsin"
"16","53951","55","Wisconsin"
"16","53172","55","Wisconsin"
"16","53182","55","Wisconsin"
"16","54931","55","Wisconsin"
"16","53501","55","Wisconsin"
"16","54849","55","Wisconsin"
"16","53704","55","Wisconsin"
"16","54729","55","Wisconsin"
"16","54842","55","Wisconsin"
"16","54728","55","Wisconsin"
"16","53126","55","Wisconsin"
"16","54983","55","Wisconsin"
"16","54945","55","Wisconsin"
"16","54005","55","Wisconsin"
"16","53566","55","Wisconsin"
"16","53203","55","Wisconsin"
"16","54426","55","Wisconsin"
"16","54861","55","Wisconsin"
"16","54770","55","Wisconsin"
"16","53132","55","Wisconsin"
"16","53181","55","Wisconsin"
"16","54568","55","Wisconsin"
"16","53156","55","Wisconsin"
"16","54130","55","Wisconsin"
"16","54304","55","Wisconsin"
"16","54418","55","Wisconsin"
"16","53901","55","Wisconsin"
"16","54023","55","Wisconsin"
"16","53954","55","Wisconsin"
"16","54466","55","Wisconsin"
"16","53557","55","Wisconsin"
"16","53941","55","Wisconsin"
"16","53081","55","Wisconsin"
"16","53063","55","Wisconsin"
"16","54428","55","Wisconsin"
"16","54561","55","Wisconsin"
"16","54937","55","Wisconsin"
"16","54486","55","Wisconsin"
"16","53005","55","Wisconsin"
"16","53013","55","Wisconsin"
"16","53556","55","Wisconsin"
"16","54482","55","Wisconsin"
"16","54112","55","Wisconsin"
"16","54759","55","Wisconsin"
"16","54481","55","Wisconsin"
"16","54806","55","Wisconsin"
"16","53549","55","Wisconsin"
"16","54664","55","Wisconsin"
"16","54114","55","Wisconsin"
"16","53207","55","Wisconsin"
"16","53930","55","Wisconsin"
"16","54154","55","Wisconsin"
"16","54307","55","Wisconsin"
"16","54853","55","Wisconsin"
"16","54902","55","Wisconsin"
"16","54427","55","Wisconsin"
"16","53703","55","Wisconsin"
"16","54513","55","Wisconsin"
"16","53167","55","Wisconsin"
"16","54622","55","Wisconsin"
"16","53803","55","Wisconsin"
"16","53504","55","Wisconsin"
"16","54217","55","Wisconsin"
"16","54659","55","Wisconsin"
"16","53928","55","Wisconsin"
"16","54026","55","Wisconsin"
"16","54436","55","Wisconsin"
"16","53125","55","Wisconsin"
"16","53590","55","Wisconsin"
"16","54413","55","Wisconsin"
"16","54020","55","Wisconsin"
"16","53579","55","Wisconsin"
"16","54734","55","Wisconsin"
"16","53522","55","Wisconsin"
"16","54888","55","Wisconsin"
"16","54859","55","Wisconsin"
"16","54895","55","Wisconsin"
"16","53558","55","Wisconsin"
"16","54489","55","Wisconsin"
"16","53168","55","Wisconsin"
"16","54524","55","Wisconsin"
"16","54660","55","Wisconsin"
"16","54129","55","Wisconsin"
"16","53142","55","Wisconsin"
"16","54767","55","Wisconsin"
"16","54850","55","Wisconsin"
"16","54745","55","Wisconsin"
"16","53092","55","Wisconsin"
"16","54928","55","Wisconsin"
"16","54155","55","Wisconsin"
"16","54548","55","Wisconsin"
"16","54027","55","Wisconsin"
"16","54517","55","Wisconsin"
"16","54639","55","Wisconsin"
"16","53589","55","Wisconsin"
"16","54832","55","Wisconsin"
"16","54564","55","Wisconsin"
"16","54801","55","Wisconsin"
"16","53104","55","Wisconsin"
"16","54864","55","Wisconsin"
"16","53153","55","Wisconsin"
"16","53943","55","Wisconsin"
"16","54531","55","Wisconsin"
"16","54423","55","Wisconsin"
"16","53061","55","Wisconsin"
"16","53220","55","Wisconsin"
"16","54157","55","Wisconsin"
"16","53047","55","Wisconsin"
"16","53108","55","Wisconsin"
"16","53097","55","Wisconsin"
"16","53588","55","Wisconsin"
"16","54746","55","Wisconsin"
"16","54458","55","Wisconsin"
"16","54550","55","Wisconsin"
"16","54462","55","Wisconsin"
"16","54014","55","Wisconsin"
"16","54763","55","Wisconsin"
"16","53911","55","Wisconsin"
"16","53805","55","Wisconsin"
"16","54964","55","Wisconsin"
"16","53714","55","Wisconsin"
"16","54829","55","Wisconsin"
"16","53098","55","Wisconsin"
"16","53001","55","Wisconsin"
"16","54812","55","Wisconsin"
"16","54136","55","Wisconsin"
"16","53812","55","Wisconsin"
"16","54896","55","Wisconsin"
