"geography","year","industry","Emp","EmpEnd","EmpS","FrmJbCS","FrmJbLsS"
"36041",2024,"61",NA,NA,NA,NA,NA
"36041",2024,"62",24,NA,NA,NA,NA
"36041",2024,"71",182,NA,NA,NA,NA
"36041",2024,"72",321,NA,NA,NA,NA
"36041",2024,"81",31,NA,NA,NA,NA
"36043",2024,"00",11876,NA,NA,NA,NA
"36043",2024,"11",157,NA,NA,NA,NA
"36043",2024,"21",62,NA,NA,NA,NA
"36043",2024,"22",57,NA,NA,NA,NA
"36043",2024,"23",876,NA,NA,NA,NA
"36043",2024,"31-33",1253,NA,NA,NA,NA
"36043",2024,"42",817,NA,NA,NA,NA
"36043",2024,"44-45",2078,NA,NA,NA,NA
"36043",2024,"48-49",792,NA,NA,NA,NA
"36043",2024,"51",89,NA,NA,NA,NA
"36043",2024,"52",187,NA,NA,NA,NA
"36043",2024,"53",114,NA,NA,NA,NA
"36043",2024,"54",272,NA,NA,NA,NA
"36043",2024,"55",211,NA,NA,NA,NA
"36043",2024,"56",484,NA,NA,NA,NA
"36043",2024,"61",157,NA,NA,NA,NA
"36043",2024,"62",2004,NA,NA,NA,NA
"36043",2024,"71",316,NA,NA,NA,NA
"36043",2024,"72",1533,NA,NA,NA,NA
"36043",2024,"81",418,NA,NA,NA,NA
"36045",2024,"00",27635,NA,NA,NA,NA
"36045",2024,"11",625,NA,NA,NA,NA
"36045",2024,"21",76,NA,NA,NA,NA
"36045",2024,"22",179,NA,NA,NA,NA
"36045",2024,"23",1775,NA,NA,NA,NA
"36045",2024,"31-33",1673,NA,NA,NA,NA
"36045",2024,"42",832,NA,NA,NA,NA
"36045",2024,"44-45",4689,NA,NA,NA,NA
"36045",2024,"48-49",1090,NA,NA,NA,NA
"36045",2024,"51",387,NA,NA,NA,NA
"36045",2024,"52",685,NA,NA,NA,NA
"36045",2024,"53",618,NA,NA,NA,NA
"36045",2024,"54",966,NA,NA,NA,NA
"36045",2024,"55",291,NA,NA,NA,NA
"36045",2024,"56",1161,NA,NA,NA,NA
"36045",2024,"61",207,NA,NA,NA,NA
"36045",2024,"62",6420,NA,NA,NA,NA
"36045",2024,"71",440,NA,NA,NA,NA
"36045",2024,"72",4120,NA,NA,NA,NA
"36045",2024,"81",1401,NA,NA,NA,NA
"36047",2024,"00",823833,NA,NA,NA,NA
"36047",2024,"11",241,NA,NA,NA,NA
"36047",2024,"21",54,NA,NA,NA,NA
"36047",2024,"22",3959,NA,NA,NA,NA
"36047",2024,"23",31340,NA,NA,NA,NA
"36047",2024,"31-33",16623,NA,NA,NA,NA
"36047",2024,"42",22496,NA,NA,NA,NA
"36047",2024,"44-45",70467,NA,NA,NA,NA
"36047",2024,"48-49",37043,NA,NA,NA,NA
"36047",2024,"51",13331,NA,NA,NA,NA
"36047",2024,"52",13492,NA,NA,NA,NA
"36047",2024,"53",18253,NA,NA,NA,NA
"36047",2024,"54",32780,NA,NA,NA,NA
"36047",2024,"55",4387,NA,NA,NA,NA
"36047",2024,"56",39400,NA,NA,NA,NA
"36047",2024,"61",38215,NA,NA,NA,NA
"36047",2024,"62",382585,NA,NA,NA,NA
"36047",2024,"71",11817,NA,NA,NA,NA
"36047",2024,"72",58771,NA,NA,NA,NA
"36047",2024,"81",28579,NA,NA,NA,NA
"36047",2024,"92",0,NA,NA,NA,NA
"36049",2024,"00",4336,NA,NA,NA,NA
"36049",2024,"11",349,NA,NA,NA,NA
"36049",2024,"21",NA,NA,NA,NA,NA
"36049",2024,"22",28,NA,NA,NA,NA
"36049",2024,"23",322,NA,NA,NA,NA
"36049",2024,"31-33",1159,NA,NA,NA,NA
"36049",2024,"42",128,NA,NA,NA,NA
"36049",2024,"44-45",607,NA,NA,NA,NA
"36049",2024,"48-49",124,NA,NA,NA,NA
"36049",2024,"51",33,NA,NA,NA,NA
"36049",2024,"52",45,NA,NA,NA,NA
"36049",2024,"53",36,NA,NA,NA,NA
"36049",2024,"54",113,NA,NA,NA,NA
"36049",2024,"55",NA,NA,NA,NA,NA
"36049",2024,"56",121,NA,NA,NA,NA
"36049",2024,"61",7,NA,NA,NA,NA
"36049",2024,"62",291,NA,NA,NA,NA
"36049",2024,"71",73,NA,NA,NA,NA
"36049",2024,"72",524,NA,NA,NA,NA
"36049",2024,"81",334,NA,NA,NA,NA
"36051",2024,"00",14535,NA,NA,NA,NA
"36051",2024,"11",703,NA,NA,NA,NA
"36051",2024,"21",281,NA,NA,NA,NA
"36051",2024,"22",23,NA,NA,NA,NA
"36051",2024,"23",1697,NA,NA,NA,NA
"36051",2024,"31-33",1762,NA,NA,NA,NA
"36051",2024,"42",535,NA,NA,NA,NA
"36051",2024,"44-45",2182,NA,NA,NA,NA
"36051",2024,"48-49",658,NA,NA,NA,NA
"36051",2024,"51",131,NA,NA,NA,NA
"36051",2024,"52",178,NA,NA,NA,NA
"36051",2024,"53",103,NA,NA,NA,NA
"36051",2024,"54",322,NA,NA,NA,NA
"36051",2024,"55",133,NA,NA,NA,NA
"36051",2024,"56",738,NA,NA,NA,NA
"36051",2024,"61",116,NA,NA,NA,NA
"36051",2024,"62",1997,NA,NA,NA,NA
"36051",2024,"71",261,NA,NA,NA,NA
"36051",2024,"72",2115,NA,NA,NA,NA
"36051",2024,"81",601,NA,NA,NA,NA
"36053",2024,"00",16535,NA,NA,NA,NA
"36053",2024,"11",639,NA,NA,NA,NA
"36053",2024,"21",66,NA,NA,NA,NA
"36053",2024,"22",27,NA,NA,NA,NA
"36053",2024,"23",750,NA,NA,NA,NA
"36053",2024,"31-33",1845,NA,NA,NA,NA
"36053",2024,"42",465,NA,NA,NA,NA
"36053",2024,"44-45",2507,NA,NA,NA,NA
"36053",2024,"48-49",271,NA,NA,NA,NA
"36053",2024,"51",145,NA,NA,NA,NA
"36053",2024,"52",314,NA,NA,NA,NA
"36053",2024,"53",106,NA,NA,NA,NA
"36053",2024,"54",551,NA,NA,NA,NA
"36053",2024,"55",93,NA,NA,NA,NA
"36053",2024,"56",506,NA,NA,NA,NA
"36053",2024,"61",2515,NA,NA,NA,NA
"36053",2024,"62",2885,NA,NA,NA,NA
"36053",2024,"71",433,NA,NA,NA,NA
"36053",2024,"72",1869,NA,NA,NA,NA
"36053",2024,"81",550,NA,NA,NA,NA
"36055",2024,"00",349517,NA,NA,NA,NA
"36055",2024,"11",970,NA,NA,NA,NA
"36055",2024,"21",188,NA,NA,NA,NA
"36055",2024,"22",864,NA,NA,NA,NA
"36055",2024,"23",16533,NA,NA,NA,NA
"36055",2024,"31-33",34675,NA,NA,NA,NA
"36055",2024,"42",12825,NA,NA,NA,NA
"36055",2024,"44-45",37006,NA,NA,NA,NA
"36055",2024,"48-49",16857,NA,NA,NA,NA
"36055",2024,"51",4918,NA,NA,NA,NA
"36055",2024,"52",13216,NA,NA,NA,NA
"36055",2024,"53",6243,NA,NA,NA,NA
"36055",2024,"54",24093,NA,NA,NA,NA
"36055",2024,"55",9841,NA,NA,NA,NA
"36055",2024,"56",21072,NA,NA,NA,NA
"36055",2024,"61",29965,NA,NA,NA,NA
"36055",2024,"62",72668,NA,NA,NA,NA
"36055",2024,"71",7269,NA,NA,NA,NA
"36055",2024,"72",28836,NA,NA,NA,NA
"36055",2024,"81",11476,NA,NA,NA,NA
"36057",2024,"00",15361,NA,NA,NA,NA
"36057",2024,"11",264,NA,NA,NA,NA
"36057",2024,"21",74,NA,NA,NA,NA
"36057",2024,"22",NA,NA,NA,NA,NA
"36057",2024,"23",519,NA,NA,NA,NA
"36057",2024,"31-33",2421,NA,NA,NA,NA
"36057",2024,"42",375,NA,NA,NA,NA
"36057",2024,"44-45",2182,NA,NA,NA,NA
"36057",2024,"48-49",2927,NA,NA,NA,NA
"36057",2024,"51",103,NA,NA,NA,NA
"36057",2024,"52",261,NA,NA,NA,NA
"36057",2024,"53",160,NA,NA,NA,NA
"36057",2024,"54",235,NA,NA,NA,NA
"36057",2024,"55",93,NA,NA,NA,NA
"36057",2024,"56",271,NA,NA,NA,NA
"36057",2024,"61",32,NA,NA,NA,NA
"36057",2024,"62",4072,NA,NA,NA,NA
"36057",2024,"71",49,NA,NA,NA,NA
"36057",2024,"72",881,NA,NA,NA,NA
"36057",2024,"81",441,NA,NA,NA,NA
"36059",2024,"00",567064,NA,NA,NA,NA
"36059",2024,"11",253,NA,NA,NA,NA
"36059",2024,"21",5,NA,NA,NA,NA
"36059",2024,"22",3100,NA,NA,NA,NA
"36059",2024,"23",32297,NA,NA,NA,NA
"36059",2024,"31-33",15193,NA,NA,NA,NA
"36059",2024,"42",22296,NA,NA,NA,NA
"36059",2024,"44-45",69110,NA,NA,NA,NA
"36059",2024,"48-49",30526,NA,NA,NA,NA
"36059",2024,"51",6478,NA,NA,NA,NA
"36059",2024,"52",26415,NA,NA,NA,NA
"36059",2024,"53",10743,NA,NA,NA,NA
"36059",2024,"54",39019,NA,NA,NA,NA
"36059",2024,"55",6614,NA,NA,NA,NA
"36059",2024,"56",40322,NA,NA,NA,NA
"36059",2024,"61",19999,NA,NA,NA,NA
"36059",2024,"62",149124,NA,NA,NA,NA
"36059",2024,"71",15063,NA,NA,NA,NA
"36059",2024,"72",51174,NA,NA,NA,NA
"36059",2024,"81",29333,NA,NA,NA,NA
"36061",2024,"00",2393425,NA,NA,NA,NA
"36061",2024,"11",195,NA,NA,NA,NA
"36061",2024,"21",41,NA,NA,NA,NA
"36061",2024,"22",7723,NA,NA,NA,NA
"36061",2024,"23",36977,NA,NA,NA,NA
"36061",2024,"31-33",15931,NA,NA,NA,NA
"36061",2024,"42",80313,NA,NA,NA,NA
"36061",2024,"44-45",124191,NA,NA,NA,NA
"36061",2024,"48-49",69820,NA,NA,NA,NA
"36061",2024,"51",226007,NA,NA,NA,NA
"36061",2024,"52",335143,NA,NA,NA,NA
"36061",2024,"53",87456,NA,NA,NA,NA
"36061",2024,"54",374572,NA,NA,NA,NA
"36061",2024,"55",70833,NA,NA,NA,NA
"36061",2024,"56",173544,NA,NA,NA,NA
"36061",2024,"61",140841,NA,NA,NA,NA
"36061",2024,"62",274235,NA,NA,NA,NA
"36061",2024,"71",69196,NA,NA,NA,NA
"36061",2024,"72",210620,NA,NA,NA,NA
"36061",2024,"81",95788,NA,NA,NA,NA
"36063",2024,"00",57207,NA,NA,NA,NA
"36063",2024,"11",924,NA,NA,NA,NA
"36063",2024,"22",168,NA,NA,NA,NA
"36063",2024,"23",3209,NA,NA,NA,NA
"36063",2024,"31-33",8626,NA,NA,NA,NA
"36063",2024,"42",1641,NA,NA,NA,NA
"36063",2024,"44-45",8673,NA,NA,NA,NA
"36063",2024,"48-49",3054,NA,NA,NA,NA
"36063",2024,"51",375,NA,NA,NA,NA
"36063",2024,"52",1395,NA,NA,NA,NA
"36063",2024,"53",664,NA,NA,NA,NA
"36063",2024,"54",1994,NA,NA,NA,NA
"36063",2024,"55",458,NA,NA,NA,NA
"36063",2024,"56",3078,NA,NA,NA,NA
"36063",2024,"61",1446,NA,NA,NA,NA
"36063",2024,"62",10282,NA,NA,NA,NA
"36063",2024,"71",963,NA,NA,NA,NA
"36063",2024,"72",8086,NA,NA,NA,NA
"36063",2024,"81",2172,NA,NA,NA,NA
"36065",2024,"00",78294,NA,NA,NA,NA
"36065",2024,"11",414,NA,NA,NA,NA
"36065",2024,"21",31,NA,NA,NA,NA
"36065",2024,"22",284,NA,NA,NA,NA
"36065",2024,"23",2302,NA,NA,NA,NA
"36065",2024,"31-33",9912,NA,NA,NA,NA
"36065",2024,"42",2328,NA,NA,NA,NA
"36065",2024,"44-45",9879,NA,NA,NA,NA
"36065",2024,"48-49",3297,NA,NA,NA,NA
"36065",2024,"51",638,NA,NA,NA,NA
"36065",2024,"52",6228,NA,NA,NA,NA
"36065",2024,"53",492,NA,NA,NA,NA
"36065",2024,"54",4044,NA,NA,NA,NA
"36065",2024,"55",439,NA,NA,NA,NA
"36065",2024,"56",3533,NA,NA,NA,NA
"36065",2024,"61",3498,NA,NA,NA,NA
"36065",2024,"62",19635,NA,NA,NA,NA
"36065",2024,"71",910,NA,NA,NA,NA
"36065",2024,"72",7725,NA,NA,NA,NA
"36065",2024,"81",2704,NA,NA,NA,NA
"36067",2024,"00",212745,NA,NA,NA,NA
"36067",2024,"11",1183,NA,NA,NA,NA
"36067",2024,"21",41,NA,NA,NA,NA
"36067",2024,"22",2447,NA,NA,NA,NA
"36067",2024,"23",10499,NA,NA,NA,NA
"36067",2024,"31-33",18708,NA,NA,NA,NA
"36067",2024,"42",12392,NA,NA,NA,NA
"36067",2024,"44-45",25972,NA,NA,NA,NA
"36067",2024,"48-49",16532,NA,NA,NA,NA
"36067",2024,"51",2656,NA,NA,NA,NA
"36067",2024,"52",7806,NA,NA,NA,NA
"36067",2024,"53",3288,NA,NA,NA,NA
"36067",2024,"54",14160,NA,NA,NA,NA
"36067",2024,"55",3904,NA,NA,NA,NA
"36067",2024,"56",14374,NA,NA,NA,NA
"36067",2024,"61",14636,NA,NA,NA,NA
"36067",2024,"62",33614,NA,NA,NA,NA
"36067",2024,"71",3769,NA,NA,NA,NA
"36067",2024,"72",18724,NA,NA,NA,NA
"36067",2024,"81",8037,NA,NA,NA,NA
"36069",2024,"00",45607,NA,NA,NA,NA
"36069",2024,"11",719,NA,NA,NA,NA
"36069",2024,"21",46,NA,NA,NA,NA
"36069",2024,"22",58,NA,NA,NA,NA
"36069",2024,"23",3679,NA,NA,NA,NA
"36069",2024,"31-33",6248,NA,NA,NA,NA
"36069",2024,"42",1785,NA,NA,NA,NA
"36069",2024,"44-45",7371,NA,NA,NA,NA
"36069",2024,"48-49",1527,NA,NA,NA,NA
"36069",2024,"51",623,NA,NA,NA,NA
"36069",2024,"52",819,NA,NA,NA,NA
"36069",2024,"53",375,NA,NA,NA,NA
"36069",2024,"54",1473,NA,NA,NA,NA
"36069",2024,"55",734,NA,NA,NA,NA
"36069",2024,"56",3289,NA,NA,NA,NA
"36069",2024,"61",1435,NA,NA,NA,NA
"36069",2024,"62",7492,NA,NA,NA,NA
"36069",2024,"71",1449,NA,NA,NA,NA
"36069",2024,"72",5044,NA,NA,NA,NA
"36069",2024,"81",1443,NA,NA,NA,NA
"36071",2024,"00",126607,NA,NA,NA,NA
"36071",2024,"11",1442,NA,NA,NA,NA
"36071",2024,"21",51,NA,NA,NA,NA
"36071",2024,"22",675,NA,NA,NA,NA
"36071",2024,"23",7526,NA,NA,NA,NA
"36071",2024,"31-33",7756,NA,NA,NA,NA
"36071",2024,"42",8177,NA,NA,NA,NA
"36071",2024,"44-45",18633,NA,NA,NA,NA
"36071",2024,"48-49",10486,NA,NA,NA,NA
"36071",2024,"51",2087,NA,NA,NA,NA
"36071",2024,"52",2439,NA,NA,NA,NA
"36071",2024,"53",1598,NA,NA,NA,NA
"36071",2024,"54",6220,NA,NA,NA,NA
"36071",2024,"55",983,NA,NA,NA,NA
"36071",2024,"56",7985,NA,NA,NA,NA
"36071",2024,"61",3426,NA,NA,NA,NA
"36071",2024,"62",25550,NA,NA,NA,NA
"36071",2024,"71",3144,NA,NA,NA,NA
"36071",2024,"72",11820,NA,NA,NA,NA
"36071",2024,"81",6610,NA,NA,NA,NA
"36073",2024,"00",8632,NA,NA,NA,NA
"36073",2024,"11",1272,NA,NA,NA,NA
"36073",2024,"21",41,NA,NA,NA,NA
"36073",2024,"22",19,NA,NA,NA,NA
"36073",2024,"23",517,NA,NA,NA,NA
"36073",2024,"31-33",1548,NA,NA,NA,NA
"36073",2024,"42",628,NA,NA,NA,NA
"36073",2024,"44-45",1085,NA,NA,NA,NA
"36073",2024,"48-49",303,NA,NA,NA,NA
"36073",2024,"51",60,NA,NA,NA,NA
"36073",2024,"52",97,NA,NA,NA,NA
"36073",2024,"53",37,NA,NA,NA,NA
"36073",2024,"54",169,NA,NA,NA,NA
"36073",2024,"55",7,NA,NA,NA,NA
"36073",2024,"56",496,NA,NA,NA,NA
"36073",2024,"61",52,NA,NA,NA,NA
"36073",2024,"62",1203,NA,NA,NA,NA
"36073",2024,"71",99,NA,NA,NA,NA
"36073",2024,"72",761,NA,NA,NA,NA
"36073",2024,"81",237,NA,NA,NA,NA
"36075",2024,"00",23177,NA,NA,NA,NA
"36075",2024,"11",318,NA,NA,NA,NA
"36075",2024,"21",89,NA,NA,NA,NA
"36075",2024,"22",1899,NA,NA,NA,NA
"36075",2024,"23",1523,NA,NA,NA,NA
"36075",2024,"31-33",3072,NA,NA,NA,NA
"36075",2024,"42",682,NA,NA,NA,NA
"36075",2024,"44-45",3771,NA,NA,NA,NA
"36075",2024,"48-49",594,NA,NA,NA,NA
"36075",2024,"51",150,NA,NA,NA,NA
"36075",2024,"52",564,NA,NA,NA,NA
"36075",2024,"53",249,NA,NA,NA,NA
"36075",2024,"54",471,NA,NA,NA,NA
"36075",2024,"55",11,NA,NA,NA,NA
"36075",2024,"56",693,NA,NA,NA,NA
"36075",2024,"61",109,NA,NA,NA,NA
"36075",2024,"62",4041,NA,NA,NA,NA
"36075",2024,"71",350,NA,NA,NA,NA
"36075",2024,"72",3734,NA,NA,NA,NA
"36075",2024,"81",857,NA,NA,NA,NA
"36077",2024,"00",17969,NA,NA,NA,NA
"36077",2024,"11",161,NA,NA,NA,NA
"36077",2024,"21",42,NA,NA,NA,NA
"36077",2024,"22",141,NA,NA,NA,NA
"36077",2024,"23",591,NA,NA,NA,NA
"36077",2024,"31-33",1124,NA,NA,NA,NA
"36077",2024,"42",249,NA,NA,NA,NA
"36077",2024,"44-45",2389,NA,NA,NA,NA
"36077",2024,"48-49",287,NA,NA,NA,NA
"36077",2024,"51",104,NA,NA,NA,NA
"36077",2024,"52",954,NA,NA,NA,NA
"36077",2024,"53",210,NA,NA,NA,NA
"36077",2024,"54",423,NA,NA,NA,NA
"36077",2024,"55",96,NA,NA,NA,NA
"36077",2024,"56",392,NA,NA,NA,NA
"36077",2024,"61",1042,NA,NA,NA,NA
"36077",2024,"62",6042,NA,NA,NA,NA
"36077",2024,"71",696,NA,NA,NA,NA
"36077",2024,"72",2617,NA,NA,NA,NA
"36077",2024,"81",410,NA,NA,NA,NA
"36079",2024,"00",21095,NA,NA,NA,NA
"36079",2024,"11",94,NA,NA,NA,NA
"36079",2024,"21",NA,NA,NA,NA,NA
"36079",2024,"22",115,NA,NA,NA,NA
"36079",2024,"23",2775,NA,NA,NA,NA
"36079",2024,"31-33",901,NA,NA,NA,NA
"36079",2024,"42",1319,NA,NA,NA,NA
"36079",2024,"44-45",2549,NA,NA,NA,NA
"36079",2024,"48-49",728,NA,NA,NA,NA
"36079",2024,"51",455,NA,NA,NA,NA
"36079",2024,"52",414,NA,NA,NA,NA
"36079",2024,"53",251,NA,NA,NA,NA
"36079",2024,"54",1223,NA,NA,NA,NA
"36079",2024,"55",156,NA,NA,NA,NA
"36079",2024,"56",1018,NA,NA,NA,NA
"36079",2024,"61",991,NA,NA,NA,NA
"36079",2024,"62",3953,NA,NA,NA,NA
"36079",2024,"71",720,NA,NA,NA,NA
"36079",2024,"72",2142,NA,NA,NA,NA
"36079",2024,"81",1278,NA,NA,NA,NA
"36079",2024,"92",0,NA,NA,NA,NA
"36081",2024,"00",658659,NA,NA,NA,NA
"36081",2024,"11",98,NA,NA,NA,NA
"36081",2024,"21",40,NA,NA,NA,NA
"36081",2024,"22",2944,NA,NA,NA,NA
"36081",2024,"23",50632,NA,NA,NA,NA
"36081",2024,"31-33",15353,NA,NA,NA,NA
"36081",2024,"42",20539,NA,NA,NA,NA
"36081",2024,"44-45",57646,NA,NA,NA,NA
"36081",2024,"48-49",85001,NA,NA,NA,NA
"36081",2024,"51",8723,NA,NA,NA,NA
"36081",2024,"52",14551,NA,NA,NA,NA
"36081",2024,"53",15058,NA,NA,NA,NA
"36081",2024,"54",22423,NA,NA,NA,NA
"36081",2024,"55",4926,NA,NA,NA,NA
"36081",2024,"56",40124,NA,NA,NA,NA
"36081",2024,"61",14378,NA,NA,NA,NA
"36081",2024,"62",220199,NA,NA,NA,NA
"36081",2024,"71",6917,NA,NA,NA,NA
"36081",2024,"72",55041,NA,NA,NA,NA
"36081",2024,"81",24067,NA,NA,NA,NA
"36083",2024,"00",43519,NA,NA,NA,NA
"36083",2024,"11",301,NA,NA,NA,NA
"36083",2024,"21",247,NA,NA,NA,NA
"36083",2024,"22",693,NA,NA,NA,NA
"36083",2024,"23",2938,NA,NA,NA,NA
"36083",2024,"31-33",6432,NA,NA,NA,NA
"36083",2024,"42",1229,NA,NA,NA,NA
"36083",2024,"44-45",5403,NA,NA,NA,NA
"36083",2024,"48-49",3433,NA,NA,NA,NA
"36083",2024,"51",424,NA,NA,NA,NA
"36083",2024,"52",1242,NA,NA,NA,NA
"36083",2024,"53",391,NA,NA,NA,NA
"36083",2024,"54",2479,NA,NA,NA,NA
"36083",2024,"55",269,NA,NA,NA,NA
"36083",2024,"56",1070,NA,NA,NA,NA
"36083",2024,"61",2332,NA,NA,NA,NA
"36083",2024,"62",7634,NA,NA,NA,NA
"36083",2024,"71",571,NA,NA,NA,NA
"36083",2024,"72",4550,NA,NA,NA,NA
"36083",2024,"81",1878,NA,NA,NA,NA
"36085",2024,"00",111442,NA,NA,NA,NA
"36085",2024,"11",6,NA,NA,NA,NA
"36085",2024,"22",867,NA,NA,NA,NA
"36085",2024,"23",9483,NA,NA,NA,NA
"36085",2024,"31-33",1354,NA,NA,NA,NA
"36085",2024,"42",1314,NA,NA,NA,NA
"36085",2024,"44-45",12354,NA,NA,NA,NA
"36085",2024,"48-49",23131,NA,NA,NA,NA
"36085",2024,"51",717,NA,NA,NA,NA
"36085",2024,"52",2389,NA,NA,NA,NA
"36085",2024,"53",1180,NA,NA,NA,NA
"36085",2024,"54",3526,NA,NA,NA,NA
"36085",2024,"55",422,NA,NA,NA,NA
"36085",2024,"56",5331,NA,NA,NA,NA
"36085",2024,"61",3475,NA,NA,NA,NA
"36085",2024,"62",31225,NA,NA,NA,NA
"36085",2024,"71",1455,NA,NA,NA,NA
"36085",2024,"72",8622,NA,NA,NA,NA
"36085",2024,"81",4590,NA,NA,NA,NA
"36087",2024,"00",118103,NA,NA,NA,NA
"36087",2024,"11",58,NA,NA,NA,NA
"36087",2024,"21",NA,NA,NA,NA,NA
"36087",2024,"22",1150,NA,NA,NA,NA
"36087",2024,"23",9484,NA,NA,NA,NA
"36087",2024,"31-33",7702,NA,NA,NA,NA
"36087",2024,"42",4691,NA,NA,NA,NA
"36087",2024,"44-45",12452,NA,NA,NA,NA
"36087",2024,"48-49",5414,NA,NA,NA,NA
"36087",2024,"51",1337,NA,NA,NA,NA
"36087",2024,"52",2395,NA,NA,NA,NA
"36087",2024,"53",1980,NA,NA,NA,NA
"36087",2024,"54",7380,NA,NA,NA,NA
"36087",2024,"55",694,NA,NA,NA,NA
"36087",2024,"56",7721,NA,NA,NA,NA
"36087",2024,"61",4579,NA,NA,NA,NA
"36087",2024,"62",35137,NA,NA,NA,NA
"36087",2024,"71",1303,NA,NA,NA,NA
"36087",2024,"72",8203,NA,NA,NA,NA
"36087",2024,"81",6314,NA,NA,NA,NA
"36089",2024,"00",23505,NA,NA,NA,NA
"36089",2024,"11",667,NA,NA,NA,NA
"36089",2024,"21",168,NA,NA,NA,NA
"36089",2024,"22",195,NA,NA,NA,NA
"36089",2024,"23",1580,NA,NA,NA,NA
"36089",2024,"31-33",2253,NA,NA,NA,NA
"36089",2024,"42",593,NA,NA,NA,NA
"36089",2024,"44-45",3488,NA,NA,NA,NA
"36089",2024,"48-49",474,NA,NA,NA,NA
"36089",2024,"51",394,NA,NA,NA,NA
"36089",2024,"52",540,NA,NA,NA,NA
"36089",2024,"53",125,NA,NA,NA,NA
"36089",2024,"54",637,NA,NA,NA,NA
"36089",2024,"55",597,NA,NA,NA,NA
"36089",2024,"56",884,NA,NA,NA,NA
"36089",2024,"61",2307,NA,NA,NA,NA
"36089",2024,"62",5033,NA,NA,NA,NA
"36089",2024,"71",170,NA,NA,NA,NA
"36089",2024,"72",2666,NA,NA,NA,NA
"36089",2024,"81",736,NA,NA,NA,NA
"36091",2024,"00",80817,NA,NA,NA,NA
"36091",2024,"11",702,NA,NA,NA,NA
"36091",2024,"21",165,NA,NA,NA,NA
"36091",2024,"22",282,NA,NA,NA,NA
"36091",2024,"23",5595,NA,NA,NA,NA
"36091",2024,"31-33",6360,NA,NA,NA,NA
"36091",2024,"42",4588,NA,NA,NA,NA
"36091",2024,"44-45",10409,NA,NA,NA,NA
"36091",2024,"48-49",3305,NA,NA,NA,NA
"36091",2024,"51",917,NA,NA,NA,NA
"36091",2024,"52",3270,NA,NA,NA,NA
"36091",2024,"53",1352,NA,NA,NA,NA
"36091",2024,"54",6401,NA,NA,NA,NA
"36091",2024,"55",2355,NA,NA,NA,NA
"36091",2024,"56",3577,NA,NA,NA,NA
"36091",2024,"61",3112,NA,NA,NA,NA
"36091",2024,"62",12315,NA,NA,NA,NA
"36091",2024,"71",3144,NA,NA,NA,NA
"36091",2024,"72",10136,NA,NA,NA,NA
"36091",2024,"81",2833,NA,NA,NA,NA
"36093",2024,"00",48861,NA,NA,NA,NA
"36093",2024,"11",26,NA,NA,NA,NA
"36093",2024,"21",541,NA,NA,NA,NA
"36093",2024,"22",200,NA,NA,NA,NA
"36093",2024,"23",2194,NA,NA,NA,NA
"36093",2024,"31-33",5234,NA,NA,NA,NA
"36093",2024,"42",988,NA,NA,NA,NA
"36093",2024,"44-45",7103,NA,NA,NA,NA
"36093",2024,"48-49",2580,NA,NA,NA,NA
"36093",2024,"51",1011,NA,NA,NA,NA
"36093",2024,"52",1656,NA,NA,NA,NA
"36093",2024,"53",510,NA,NA,NA,NA
"36093",2024,"54",6539,NA,NA,NA,NA
"36093",2024,"55",779,NA,NA,NA,NA
"36093",2024,"56",1517,NA,NA,NA,NA
"36093",2024,"61",2161,NA,NA,NA,NA
"36093",2024,"62",8452,NA,NA,NA,NA
"36093",2024,"71",742,NA,NA,NA,NA
"36093",2024,"72",5065,NA,NA,NA,NA
"36093",2024,"81",1563,NA,NA,NA,NA
"36095",2024,"00",5356,NA,NA,NA,NA
"36095",2024,"11",213,NA,NA,NA,NA
"36095",2024,"21",58,NA,NA,NA,NA
"36095",2024,"22",46,NA,NA,NA,NA
"36095",2024,"23",500,NA,NA,NA,NA
"36095",2024,"31-33",293,NA,NA,NA,NA
"36095",2024,"42",93,NA,NA,NA,NA
"36095",2024,"44-45",940,NA,NA,NA,NA
"36095",2024,"48-49",679,NA,NA,NA,NA
"36095",2024,"51",85,NA,NA,NA,NA
"36095",2024,"52",192,NA,NA,NA,NA
"36095",2024,"53",54,NA,NA,NA,NA
"36095",2024,"54",152,NA,NA,NA,NA
"36095",2024,"55",NA,NA,NA,NA,NA
"36095",2024,"56",83,NA,NA,NA,NA
"36095",2024,"61",32,NA,NA,NA,NA
"36095",2024,"62",839,NA,NA,NA,NA
"36095",2024,"71",114,NA,NA,NA,NA
"36095",2024,"72",799,NA,NA,NA,NA
"36095",2024,"81",165,NA,NA,NA,NA
"36097",2024,"00",4448,NA,NA,NA,NA
"36097",2024,"11",233,NA,NA,NA,NA
"36097",2024,"21",NA,NA,NA,NA,NA
"36097",2024,"22",NA,NA,NA,NA,NA
"36097",2024,"23",292,NA,NA,NA,NA
"36097",2024,"31-33",999,NA,NA,NA,NA
"36097",2024,"42",36,NA,NA,NA,NA
"36097",2024,"44-45",588,NA,NA,NA,NA
"36097",2024,"48-49",31,NA,NA,NA,NA
"36097",2024,"51",19,NA,NA,NA,NA
"36097",2024,"52",31,NA,NA,NA,NA
"36097",2024,"53",28,NA,NA,NA,NA
"36097",2024,"54",66,NA,NA,NA,NA
"36097",2024,"55",NA,NA,NA,NA,NA
"36097",2024,"56",96,NA,NA,NA,NA
"36097",2024,"61",NA,NA,NA,NA,NA
