"V1","V2","V3"
"340 N MAIN ST","15601","210879302004008"
"801 W 73RD AVE","46410","180890425032000"
"315 11TH ST S","54601","550630004012017"
"2772 STERLING AVE","92404","060710062031005"
"1920 HIGHLAND AVE","30904","132450012002005"
"1127 DEWEY AVE","14613","360550021004003"
"5471 SANTA CATALINA AVE","92845","060591100011009"
"1017 CEDAR ST","94070","060816092013019"
"2998 LAVISTA RD","30033","130890217071005"
"4201 SW BORLAND RD","97062","410050227021013"
"3929 RED BUG LAKE RD","32707","121170222051000"
"1107 228TH AVE SE","98075","530330322162002"
"4823 WAXHAW INDIAN TRL RD","28104","371790210212001"
"14445 WEBB CHAPEL RD","75234","481130137283000"
"2713 COOKSCREEK PL","75234","481130137281001"
"1700 W VALENCIA DR","92833","060590019021004"
"PO BOX 128 14828 HWY 6","77517","481677234032019"
"6312 N 30TH ST","98407","530530609032007"
"1406 S SANTA ANITA AVE","91006","060374308024003"
"5115 E VIRGINIA AVE","85008","040131112014014"
"1700 UNION ST","95521","060230010022012"
"9001 MONTGOMERY RD","45242","390610240021006"
"5720 STEUBENVILLE PIKE","15136","420034592012000"
"10300 SW 167TH AVE","33196","120860083112018"
"3701 SINCLAIR LN","21213","245102603031008"
"1145 DELSEA DR","08093","340155011021021"
"71324 HWY 1077","70433","221030404011008"
"5451 S FLAMINGO RD","33330","120110703161020"
"6536 BEECHMONT AVE","45230","390610046021007"
"5000 MITTY WAY","95129","060855062044003"
"12911 39TH AVE SE","98208","530610416093007"
"104 PORT TOBACCO RD","20646","240178510012019"
"1901 SEVERN AVE","70001","220510284003011"
"11201 ACADEMY RD","19154","421010362012003"
"1000 SALESIAN LN","70072","220510267001002"
"8080 NEW CUT RD","21144","240037402033006"
"950 MAMARONECK AVE","10605","361190097012002"
"80 INDEPENDENCE AVE","21841","250214192002003"
"655 YORK RD","18974","420171016091009"
"15600 NW 32ND AVE","33054","120860005071018"
"9401 BISCAYNE BLVD","33138","120860012053000"
"11725 W SUNSET BLVD","90049","060372623021017"
"280 S 400 E","84097","490490010011009"
"4660 LEGACY DR","75024","480850316742004"
"3030 BRUNSWICK RD","38133","471570208341003"
"3101 WALL BLVD","70056","220510251042004"
"154 BEAVER ACADEMY RD","73401","400198926023019"
"11500 W OLYMPIC BLVD STE 318","90064","060372677002026"
"3072 EVANS MILL RD","30038","130890234403003"
"5311 W MCFADDEN AVE","92704","060590992032000"
"221 KINGSTON AVE","11213","360470343001003"
"7810 S 42ND PL","85042","040131167381005"
"6036 S 27TH AVE","85041","040131166122004"
"307 ANASTASIA BLVD","32080","121090205003004"
"6539 ROSEMEAD BLVD","91775","060374800124014"
"85-179 WAIANAE VALLEY RD","96792","150030097062002"
"3030 N ROLLING RD","21244","240054024072000"
"16 MEDFORD ST","02474","250173564002017"
"6382 ARLINGTON BLVD","94805","060133620003013"
"4500 RIDGE RD","30213","131210103093001"
"1210 MARCHECK ST","32211","120310154002031"
"3809 WASHINGTON BLVD","22201","510131015031012"
"2025 S GOEBBERT RD","60005","170318051083003"
"1312 22ND ST S","35205","010730048002004"
"115 MILL ST","02478","250173577001018"
"2789 OAK ST","60035","170978655011000"
"341 E WILDCAT RESERVE PKWY","80126","080350141333006"
"16204 HICKORY KNOLL DR","77059","482013403021004"
"8420 BEVERLY RD","90660","060375006001004"
"440 UPPER GULPH RD","19087","420293001083000"
"2361 FLORENCITA AVE","91020","060373005031009"
"2605 CARLSBAD BLVD","92008","060730180001009"
"365 JONES STATION RD","21012","240037311041012"
"90 WHIPPANY RD","07981","340270421001001"
"8830 ORCHARD TREE LN","21286","240054912011002"
"818 W GLADSTONE ST","91773","060374013114013"
"4030 W YORKSHIRE DR","85308","040136163001020"
"105 TENNESSEE ST","92373","060710078003008"
"14801 N 83RD AVE","85381","040130715092004"
"325 N SANTA ANITA AVE","91006","060374307211000"
"4343 UTICA ST","80212","080310003014004"
"803 LAFAYETTE AVE","63119","291892189013021"
"5225 HOOD RD","33418","120990002191018"
"4915 HOLDER AVE","21214","245102703022000"
"2745 CANOE CREEK RD","34772","120970433031018"
"7459 CANDLEWOOD RD SUITES A-F STE A","21076","240037512002053"
"1631 PEREGRINO WAY","95125","060855026013005"
"8390 LATTY AVE","63042","291892116005014"
"20433 LIVERNOIS AVE","48221","261635390002009"
"1401 CAMDEN AVE","21801","240450104002035"
"5559 PALM AVE","33012","120860006022009"
"311 SAINT VINCENT ST","70346","220050310012042"
"500 W 111TH PL","90044","060372412022009"
"14408 E A ACADEMY RD","70737","220050301021001"
"5075 DIXIE GARDEN DR","71105","220170229002027"
"601 VAN BUREN ST","60304","170318129002014"
"1912 CANYON RD","35216","010730129211005"
"1030 JOHNSTON ST","70501","220550001003050"
"2525 SEAGLER RD","77042","482014310011006"
"1150 W 49TH AVE","46408","180890415001012"
"1220 W MAGEE RD","85704","040190046222010"
"8811 SAINT JOE RD","46835","180030108152004"
"800 MCINTOSH RD","34232","121150004052005"
"1600 E HILLCREST DR","91362","061110071002000"
"1809 GREENWOOD DR","70068","220950703004036"
"238 SANTA MARIA DR","63005","291892216313006"
"9510 W 127TH ST","66213","200910531082001"
"2001 WOODMAN DR","45420","391130211003027"
"220 W 108TH ST","10025","360610195004000"
"819 GRAND BLVD STE 2","11729","361031228013012"
"5701 CAMERON RD","78723","484530021042000"
"4027 NORMAL ST","92103","060730006003001"
"3400 FLORANCE ST","31405","130510028002024"
"4045 SW RESEARCH WAY","97333","410030002022000"
"9135 TR # 652","44627","390759763012003"
"126 CAMP ELLIOTT RD","28711","370210032051025"
"360 WEAVERVILLE RD","28804","370210016022029"
"360 ASHEVILLE SCHOOL RD","28806","370210012005005"
"531 HAYWOOD RD","28806","370210011001003"
"90 ACADEMY DR","28715","370210025051002"
"2615 SOUTH ROAN STREET","37601","471790606011008"
"172 RUTLEDGE AVE","29403","450190006001013"
"9466 GEORGIA AVE BOX 29","20910","240317028002011"
"180 PARK ST","04856","230139705001010"
"54-230 KAMEHAMEHA HWY","96717","150030102041002"
"14040 NE 8TH ST STE 301","98007","530330236033004"
"5859 S UNIVERSITY BLVD","80121","080050056121023"
"3498 E 1000 S","46740","180010307005046"
"6286 EL CAMINO REAL","92009","060730200302037"
"1905 W SUSSEX AVE","59801","300630010021026"
"4635 UNION RD","14225","360290100012015"
"9183 BROADVIEW RD","44147","390351361041001"
"135 FAIRFIELD LN","19087","420454098035017"
"109 E PULASKI ST","54162","550090216003000"
"290 STATE ROAD","19390","420293117012038"
"112 S 7TH ST","17901","421070019011020"
"6393 BELMONT AVE NE","49306","260810111022000"
"203 W 3RD ST","63366","291833118024016"
"380 MEREDITH ST","88612","340230044001006"
"2116 CORNWALL AVE","98225","530730005012010"
"801 ROSELANE ST","77037","482012216022004"
"901 W PROSPECT ST","54736","550919501003048"
"2310 7TH AVE E","55746","271370123004005"
"440 MEAD ST","54494","551410113003039"
"35 JEFFERSON AVE","07630","340030140003013"
"445 CHESTNUT ST","54494","551410113003039"
"2170 TYLER LN","40205","211110096001013"
"2660 E ORANGE GROVE BLVD","91107","060374629002007"
"3618 W INDIAN TRL RD","99208","530630008001003"
"4709 MATTIS RD","63128","291892213361018"
"2066 E ALDER ST","99362","530719209011042"
"1851 136TH AVE","94578","060014330002001"
"3016 WINTER ST","90063","060372038002001"
"51 N CLIFF ST","06401","090091254002010"
"13239 FLORIDA AVE","34705","120690310011077"
"3120 21ST AVE","11105","360810113002000"
"1920 ROCKLAND RD","19803","100030117003005"
"6701 ELBROOK AVE","45237","390610233003010"
"200 SUMMIT PARK RD","10977","360870115092000"
"242A ALBANY AVE","11213","360470343001001"
"525 SAN ANTONIO RD","94306","060855108022001"
"1503 MORGAN LN","78704","484530020061007"
"1270 HWY 29 N","30601","130591404001002"
"3145 BARNETT SHOALS RD","30605","130591508003005"
"2959 DULUTH HWY 120","30096","131350502182002"
"5241 ASH ST","30297","130630403082026"
"9940 DIXON INDUSTRIAL BLVD","30236","130630406061014"
"3254 NORTHSIDE PKWY NW","30327","131210098032002"
"2890 N FULTON DR NE","30305","131210096044002"
"1970 CLIFF VALLEY WAY NE","30329","130890216072004"
"5123 CHAMBLEE DUNWOODY RD","30338","130890212101018"
"3160 NORTHSIDE PKWY NW","30327","131210098032002"
"2581 B SPRING RD","30331","131210086011006"
"2120 FORREST PARK RD SE","30315","131210071001007"
"4900 SUMMIT BLVD","33415","120990040093005"
"391 ZION RD","08234","340010118041015"
"1217 CENTERVILLE TPKE N","23320","515500208045004"
"1950 PRAIRIE RD","33406","120990043002013"
"1904 ATLANTIC AVE","87361","340258087013023"
"8391 ATLEE RD","23116","510853209022016"
"909 E MAIN ST","60010","170318036081016"
"1285 N NEW FLORISSANT RD","63031","291892112022001"
"6500 RIVERSIDE DR","70003","220510215002004"
"4224 W RUBY AVE","53209","550790026002007"
"69 GROVE ST","02472","250173703022004"
"4530 ST JOHNS AVE #15","32210","120310123002016"
"S2396 SLONIKER RD","53941","551110009031166"
"114 W MIDLAND RD","48611","260172856003011"
"11011 HILLTOP RD SW","43804","391570213003070"
"78 ROCKINGHAM RD","30323","330150040001022"
"7803 AUCILLA RD","32344","120652501032018"
"126 SPURWINK AVE","04107","230050037012011"
"7121 BLOOMINGTON AVE","55423","270530249042013"
"313 BASTON RD","30907","130730301062007"
"E19280 COUNTY ROAD GG","54722","550350001001065"
"285 FLOWING WELLS RD","30907","130730302033005"
"465 OLD EVANS RD","30907","130730306032002"
"6310 E 30TH ST","74114","401430053004015"
"7 N MAIN ST","12118","360910622003006"
"480 S KIPLING ST","80226","080590117012004"
"6 STONE HILL RD","19803","100030117003018"
"1171 OLD HUMBOLDT RD","38305","471130016102038"
"7120 S CALUMET AVE","60619","170316910001001"
"990 GLOVERS GROVE CHURCH RD","27344","370370206003009"
"11817 GUY R BREWER BLVD","11434","360810284002003"
"1255 N EDGELAWN DR","60506","170898530012047"
"17818 LAWRENCE 2200","65605","291094703005096"
"355 N CROSS ST","60178","170370006004007"
"8155 W THUNDERBIRD RD","85381","040130715121001"
"3180 N AURORA RD","60502","170438464081020"
"201 OLD STEESE HWY # 6","99701","020900005002065"
"5352 W CHICAGO AVE","60651","170312512003009"
"25925 23 MILE RD","48051","260992221031004"
"8807 MANCHACA RD","78748","484530318004001"
"6901 N MAIN ST","32208","120310001021011"
"4001 ADELPHI LN","78727","484530413001018"
"7300 HART LN","78731","484530322001006"
"5006 SUNSET TRL","78745","484530321002010"
"5110 MANOR RD","78723","484530003081000"
"8700 S VIEW RD","78737","484530311001000"
"497 GOLSON RD","36067","010010208013000"
"7581 S WILLOW DR # 103","85283","040133199053011"
"30 HAZELWOOD DR","14228","360290091074025"
"10503 METRIC DR","75243","481130185063077"
"2651 DOTSONS RIDGE RD. N/A","21771","240135090022000"
"8966 PIERCE ST NE","55434","270030508112004"
"4015 INGLEWOOD AVE S","55416","270530231001000"
"755 73RD AVE NE","55432","270030511024024"
"11811 CLARIDGE RD","20902","240317037011004"
"777-B W PALM DR","33034","120860114061006"
"777 W PALM DR STE B","33034","120860114061006"
"9056 E PARKER RD","80138","080350139113001"
"2320 NE 171ST ST","33160","120860002122007"
"259 10TH AVE","10001","360610099011000"
"1400 MAPLE AVE","60515","170438449023017"
"9803 COLORADO ST","46307","180890423011064"
"2721 SAWBURY BLVD","43235","390490063971010"
"302 AVILLA E","72002","051250105111003"
"240 STATE ROAD","19390","420293117012038"
"37701 COLORADO AVE C","44011","390930132023000"
"3737 OMEARA DR","77025","482014201001000"
"6630 S 40TH ST","85042","040131162032007"
"1260 DAUPHIN ST","36604","010970010011013"
"5725 DAHLIA DR","32807","120950132011022"
"1801 S STEWART ST","76020","483671404082021"
"6100 NW 7TH AVE","33127","120860019013002"
"2211 SAINT ANDREWS BLVD","32405","120050025001076"
"14338 COUNTY ROAD 75","43006","390759766003069"
"6401 N SANTA MONICA BLVD","53217","550790351001019"
"2315 W GOOD HOPE RD","53209","550790601021001"
"8519 S 13TH ST","53154","550791602031007"
"624 PLEASANT CROSS RD","27203","371510311022026"
"1138 PINE ST","54015","500070011001021"
"261 DERBY RD","06477","090091574001005"
"1020 56TH ST","11219","360470216003001"
"1353 50TH ST","11219","360470236004000"
"152 LANES MILL RD","07731","340258112004008"
"2127 W PALMER LN","78727","484530422002003"
"834 28TH AVE","94121","060750477023004"
"150 S FRANKLIN ST","18701","420792001002018"
"1951 NEW CENTRAL AVE","08701","340297155011013"
"62 HARRISON AVE","11211","360470529001002"
"5301-14TH AVE","11219","360470238002001"
"367 MONMOUTH AVE","08701","340297153042001"
"1327 38TH ST","11218","360470226001004"
"270 W 84 ST","10024","360610171002000"
"98 LAWRENCE AVE","11230","360470480002002"
"1975 51ST ST","11204","360470464001002"
"14 HORTON DR","10952","360870121111001"
"5800 N KIMBALL AVE","60659","170311303003027"
"4221 SUNSET BLVD","55416","270530228021013"
"243 BRICKMAN RD","12733","361059509003003"
"565 BROADWAY","07055","340311756042012"
"4419 18TH AVE","11204","360470476001003"
"181 PENNINGTON AVE","70554","340311757032003"
"16 HERSHEL TER","10952","360870121112011"
"7353 BEVERLY BLVD","90036","060372140001006"
"1371 46TH ST","11219","360470232002002"
"42171 CHICO RD","97814","410019505001101"
"504 MURPHY RD # H","77477","481576714011025"
"504 F M 1092","77477","481576714011025"
"1145 E 13TH AVE","80020","080140304002022"
"4921 BRAGG BLVD","28303","370510022002029"
"11 SAINT ASAPHS RD","19004","420912043004003"
"1077 WILDERNESS TRL","17751","420350302002029"
"7312 VAN BUREN RD","13027","360670119002002"
"300 DUMBARTON RD STE 2","21212","240054906021009"
"3006 W COLD SPRING LN","21215","245101513003009"
"2220 SAINT PAUL ST","21218","245101206003000"
"1001 S POTOMAC ST","21224","245100101002012"
"4755 W 8TH AVE","33012","120860007181007"
"400 E 135TH ST","64145","290950134052035"
"201 KINGS HWY S","80342","340076037001001"
"110 SHORE DR","01605","250277301001011"
"1304 LAUREL OAK RD","08043","340076075021036"
"1476 BROADWAY","44012","230190311004017"
"30 OTIS ST","04401","230190002003000"
"610 W 112TH ST","10025","360610199002001"
"1410 W 10TH PL","85281","040133197101026"
"340 PALERMO AVE","33134","120860062031022"
"12 HOLLYWOOD AVE","07004","340130216014018"
"3450 CLAIREMONT DR","92117","060730091012000"
"471 MAIN ST","07424","340311540052003"
"17815 WILD HORSE CREEK RD","63005","291892216294048"
"1376 E MASSEY RD","38120","471570213112005"
"5302 21ST AVE","11204","360470464001006"
"154 HART SERVICE RD","30643","131479605021022"
"13352 MADISON RD","44062","390553110002025"
"7345 SW BARNES RD","97225","410670301031003"
"240 W COLORADO BLVD","91007","060374307211006"
"72 MONROE CENTER ST NW STE B","49503","260810020001040"
"8 WRIGHT WAY","07436","340030393002000"
"5675 SC HWY 70","29817","450119704011004"
"8557 COMMERCE CENTRE DRIVE","34986","121113821271001"
"13500 LAYHILL RD","20906","240317032061000"
"9 OLD COUNTY ROAD","02806","440010302001032"
"1446 15TH ST","54812","550050004002002"
"2999 MCKEOWN RD","49058","260150113021054"
"381 VIOLA RD","10977","360870121122000"
"4109 S 220TH PL","98032","530330291012002"
"317 MULLALLY ST","32114","121270815001025"
"556 COLUMBIA ST","11231","360470053023003"
"3300 KEARNEY ST","94538","060014419272001"
"795 COLUMBUS AVE","10025","360610185001000"
"8000 JONES BRANCH DR","22102","510594802043009"
"74 MARANATHA CIR","39455","280730204012043"
"6433 U S HWY 11","39455","280730204012042"
"907 CHESTNUT ST","78602","480219504013005"
"480 PKWY DR","49037","260250010001024"
"47 23RD ST N","49015","260250014003010"
"336 ERNEST RICE LN","37069","471870507021013"
"4800 W MAIN ST","77573","481677205013000"
"17222 MERCURY DR","77058","482013411022006"
"4725 EVORA RD","94520","060133150002015"
"1840 BOND ST","54303","550090003031002"
"156 LAWTON ST","02446","250214003003000"
"2639 E RIDGE RD","14622","360550109024000"
"1350 WAYNE WAY","94403","060816075001002"
"20525 WILLOWS RD","20653","240378759041001"
"7589 113TH LN","33772","121030251091010"
"6324 7TH AVE","11220","360470118001002"
"15435 MORRIS BRIDGE RD","33592","120570143001006"
"2736 FALMOUTH RD","02655","250010129001013"
"23555 N 67TH AVE","85310","040136117001016"
"1940 VIRGINIA ST","94709","060014224003004"
"171 BAYLOR SCHOOL RD","37405","470650109012002"
"4826 BAYMEADOWS RD","32217","120310167241005"
"3701 HARDY ST","77009","482012105002034"
"3909 S MACDILL AVE","33611","120570067001014"
"26400 GADING RD","94544","060014375002008"
"1400 EWELL RD","23455","518100414003004"
"5555 N MAIN ST","77521","482012532022018"
"1520 W AVERY ST","32501","120330018002077"
"1735 E ATLANTIC BLVD","33060","120110310012016"
"11025 SW 84TH ST COTTAGE 16","33173","120860084312001"
"11025 SW 84TH ST COTTAGE # 16","33173","120860084312001"
"671 LOUISIANA AVE","11239","360471058044000"
"850 INGLEWOOD AVE","90278","060376206021006"
"1431 15TH ST","90266","060376204003007"
"300 36TH ST","23451","518100438003025"
"4200 W N A ST","33609","120570047002020"
"610 FLORIDA BLVD","32266","120310140011053"
"450 11TH AVE N","32250","120310141031025"
"1230 BANANA RIVER DR # 1240","32937","120090665002004"
"1574 SHERMAN AVE","60201","170318094012005"
"570 EGG HARBOR RD D","08080","340155012063001"
"30 PROSPECT AVE","70024","340170108002005"
"615 STEWART AVE","83501","160699606001000"
"24 CENTERPOINTE DR","90623","060591101151009"
"7600 DAVIE RD EXT","33024","120110906011000"
"1230 KINGS ESTATE RD","32086","121090213014030"
"5670 CAMDEN AVE # 102","95124","060855119161015"
"404 HOLSTON DR","37743","470590901004012"
"4723 CRYSTAL LAKE RD","59464","300270301004119"
"43629 GREENWAY CORPORATE DR","20147","511076110203024"
"437 E COUNTY ROAD 700 N","61953","170419523001135"
"16000 RIPPLING WATER DR","77084","482015405041000"
"1251 BEAR LAKE RD","32703","121170217083012"
"1421 BEARD ST","62618","170179604002071"
"2475 S GREEN RD","44122","390351311033005"
"1406 BEATTIES FORD RD","28216","371190048003013"
"203 N VALLEY FORGE RD","19333","420293002011020"
"4320 S CONKLIN ST","99203","530630044003020"
"2213 WHITE RD","43123","390490097551029"
"11981 PIPPIN RD","45231","390610205042001"
"3500 WOODLEY RD NW","20016","110010004001000"
"4001 6TH AVE","15010","420076052002027"
"510 37TH ST","15010","420076011001009"
"791 HAMMOND ST","02467","250214012021013"
"2165 DAVIDSONVILLE RD","21054","240037022061001"
"N3902 N STEINE RD","54627","550539604002056"
"W1722 HILL RD","54436","550199506002101"
"1850 N FAIRFIELD RD","45432","390572106051011"
"1325 9TH ST SE","52040","190610105003015"
"8600 LOUGHRAN RD","20744","240338014112006"
"21964 BEDFORD RD N","49017","260250025003037"
