"ST_CASE","geometry"
450889,c(34.10646667, -79.15759444)
450890,c(32.92028056, -80.06868056)
450891,c(34.72044167, -80.57309444)
450892,c(33.49918333, -79.51315556)
450893,c(34.60815833, -82.36908889)
450894,c(34.72916667, -82.67306667)
450895,c(34.93878333, -81.34290833)
450896,c(32.69293889, -80.01615833)
450897,c(34.95789167, -81.67586389)
450898,c(34.28679722, -79.88053611)
450899,c(34.91798611, -82.46085556)
450900,c(35.17764444, -81.79941111)
450901,c(33.61214444, -82.02423333)
450902,c(34.34704167, -79.95039444)
450903,c(33.17719167, -80.80251667)
450904,c(35.17651944, -81.96605833)
450905,c(34.68063611, -82.50734444)
450906,c(34.15623611, -79.76789444)
450907,c(33.35999444, -80.57323889)
450908,c(34.948625, -82.49380556)
450909,c(33.449075, -80.81928611)
450910,c(33.47931667, -80.90644167)
450911,c(32.84366667, -80.64703889)
450912,c(32.73000833, -80.10443611)
450913,c(35.00225833, -82.00729167)
450914,c(32.72866667, -80.28310556)
450915,c(32.93545556, -80.35330556)
450916,c(33.93520556, -80.44185556)
450917,c(32.9771, -80.12409722)
450918,c(32.97259722, -80.0454)
450919,c(34.04435833, -81.08196667)
450920,c(32.70673611, -80.06920833)
450921,c(32.36096667, -81.03775833)
450922,c(34.54483056, -82.68053056)
450923,c(32.8272, -79.99028889)
450924,c(34.86590833, -82.35766667)
450925,c(33.00409722, -80.04306944)
450926,c(33.94476944, -80.87303889)
450927,c(33.92943056, -80.75018056)
450928,c(34.04454444, -81.09980278)
450929,c(33.93513611, -79.16428056)
450930,c(34.09776667, -78.87518056)
450931,c(33.50844167, -81.87960833)
450932,c(33.07328889, -80.65772778)
450933,c(34.99436944, -80.97882778)
450934,c(32.90498056, -80.03556667)
450935,c(33.74833056, -79.07834444)
450936,c(33.13799722, -80.37203056)
450937,c(33.97874722, -81.11663889)
450938,c(34.47125833, -80.63438611)
450939,c(33.95929444, -80.39676667)
450940,c(34.48516667, -82.63526944)
450941,c(34.53976944, -82.44605556)
450942,c(34.26043611, -80.57239167)
450943,c(34.71788611, -82.24575833)
450944,c(34.77120278, -80.38143333)
450945,c(34.83583056, -82.31283056)
450946,c(32.96631667, -81.247825)
450947,c(34.53353056, -81.00035833)
450948,c(33.05855556, -80.15301111)
450949,c(33.90624444, -81.06576389)
450950,c(33.60981667, -80.36594167)
450951,c(34.81953056, -82.38775833)
450952,c(33.48373056, -81.94728611)
450953,c(33.07226667, -81.44728611)
450954,c(32.93474722, -80.05438889)
450955,c(33.56973056, -81.92011667)
450956,c(33.81630833, -78.69500833)
450957,c(33.60073056, -78.99318056)
450958,c(34.05333056, -81.12677778)
450959,c(33.86183333, -81.20206111)
450960,c(33.98526667, -81.0866)
450961,c(32.21923056, -80.71228611)
450962,c(33.27078056, -80.34401944)
450963,c(33.52123889, -81.74901944)
450964,c(34.20944444, -79.26135278)
450965,c(34.93430278, -82.20960278)
450966,c(34.35925, -81.09795)
450967,c(32.89028333, -80.83786667)
450968,c(34.17348056, -81.29515833)
450969,c(33.49373611, -80.46753056)
450970,c(34.81822222, -82.60136111)
450971,c(34.34028333, -81.08638889)
450972,c(32.71728889, -79.96576111)
450973,c(33.64318333, -79.78281111)
450974,c(34.50864444, -80.63627778)
460001,c(44.05366944, -96.758775)
460002,c(44.95226111, -97.20396944)
460003,c(44.15261944, -103.51852222)
460004,c(44.87623056, -97.11282778)
460005,c(44.47329444, -98.74541389)
460006,c(42.96083333, -97.89181944)
460007,c(43.38412778, -98.04724167)
460008,c(44.25083611, -103.21113889)
460009,c(45.86311944, -97.27770833)
460010,c(43.83873611, -97.0697)
460011,c(43.28943333, -97.99248333)
460012,c(44.58441667, -96.76307222)
460013,c(43.54386389, -96.75945556)
460014,c(43.52941944, -96.73126944)
460015,c(44.94688333, -102.96533333)
460016,c(45.75465278, -100.81075)
460017,c(44.39886111, -101.54445)
460018,c(43.18429722, -103.07643056)
460019,c(43.6196, -96.94569722)
460020,c(44.48493889, -103.694725)
460021,c(43.283675, -96.98367778)
460022,c(43.58738889, -96.81098889)
460023,c(43.22433889, -97.08183889)
460024,c(45.47928333, -100.01763889)
460025,c(44.17586667, -99.74834444)
460026,c(43.74367778, -102.48246944)
460027,c(43.44516667, -97.12213889)
460028,c(45.29130556, -96.46754167)
460029,c(43.49605833, -96.70768889)
460030,c(44.06415278, -103.23240833)
460031,c(43.43198056, -96.83119444)
460032,c(43.48942778, -96.79286667)
460033,c(42.90878889, -97.53620833)
460034,c(44.99826667, -100.29008611)
460035,c(43.90654444, -103.59026944)
460036,c(42.87135556, -97.40503333)
460037,c(44.29616389, -103.81427222)
460038,c(44.50320556, -103.72127778)
460039,c(43.39871944, -98.60875556)
460040,c(43.32953889, -97.08222778)
460041,c(43.471125, -103.46841389)
460042,c(43.47008333, -96.79701667)
460043,c(44.87684722, -97.65426667)
460044,c(43.38646667, -100.15823333)
460045,c(43.38338056, -99.90566944)
460046,c(43.55413889, -96.7114)
460047,c(43.30344444, -102.16955)
460048,c(43.43335833, -102.11069444)
460049,c(45.06956111, -100.38264167)
460050,c(43.11750278, -103.22866944)
460051,c(44.61913889, -96.905275)
460052,c(44.54398056, -102.78096111)
460053,c(43.38458889, -98.38130556)
460054,c(43.65833889, -103.58910556)
460055,c(43.57334167, -101.15024444)
460056,c(43.83533333, -103.37589444)
460057,c(43.55123889, -96.71138889)
460058,c(43.14948333, -99.25589444)
460059,c(43.17402778, -97.41870833)
460060,c(44.63797778, -104.00738889)
460061,c(44.39566111, -103.58055278)
460062,c(43.926825, -103.49382778)
460063,c(45.34193889, -101.22103889)
460064,c(43.76446944, -103.48580556)
460065,c(44.93335833, -96.55733056)
460066,c(44.26473333, -103.41604444)
460068,c(45.66777778, -96.981125)
460069,c(44.07487778, -99.46166111)
460070,c(43.60185, -96.76598056)
460071,c(44.41169444, -103.48491389)
460072,c(44.39397778, -103.58225)
460073,c(44.05140833, -96.72893056)
460074,c(42.60005278, -96.57023611)
460075,c(43.63364444, -97.00161667)
460076,c(43.32953889, -97.08222778)
460077,c(42.99820556, -96.79546667)
460078,c(45.79584167, -103.39088889)
460079,c(45.45851944, -98.21643889)
460080,c(43.89969167, -101.05073889)
460081,c(45.60395833, -98.41478889)
460082,c(43.13526944, -101.73203889)
460083,c(44.52746944, -99.45044722)
460084,c(43.55293889, -96.73130833)
460085,c(44.10490833, -103.15133889)
460086,c(44.52059167, -103.87080833)
460087,c(43.51485, -96.77815556)
460088,c(45.10499722, -96.80671944)
460089,c(45.47711944, -99.10927778)
460090,c(43.82532778, -103.19963889)
460091,c(42.93482222, -96.96402778)
460092,c(45.06798611, -97.10664444)
460093,c(43.40286667, -103.42393889)
460094,c(43.47489722, -96.66872778)
460095,c(44.36102222, -100.32046944)
460096,c(45.44815556, -98.61908333)
460097,c(44.45633333, -103.61011389)
460098,c(43.54345278, -96.99121111)
460099,c(43.51942778, -96.55072778)
460100,c(43.56482222, -98.00572778)
460101,c(43.74473056, -99.01363611)
460102,c(45.56305833, -100.44834444)
460103,c(44.05123889, -103.26334444)
460104,c(44.47726667, -103.66448333)
460105,c(43.90886944, -100.55560833)
460106,c(43.59819722, -96.67152778)
460107,c(43.74990833, -99.03588056)
460108,c(43.031, -102.49328333)
460109,c(43.57021667, -96.64651389)
460110,c(44.10235, -103.20355833)
460111,c(43.08293889, -97.82345556)
460112,c(43.53211389, -96.69716944)
460113,c(44.98488056, -97.05454167)
460114,c(45.36734444, -97.27798333)
460115,c(44.23912222, -96.70301111)
460116,c(44.10492778, -103.15133333)
460117,c(45.10979722, -97.98693889)
460118,c(43.38808056, -96.72743889)
460119,c(43.55252778, -96.731325)
460120,c(44.08140556, -103.19961667)
460121,c(44.36223611, -96.80803333)
460122,c(43.71721111, -98.71179167)
460123,c(43.19942222, -97.05178056)
460124,c(43.60195833, -96.81091667)
460125,c(43.89918056, -103.40188889)
460126,c(45.50035, -97.02012778)
460127,c(45.59848056, -100.97670278)
460128,c(44.08425833, -103.23748333)
460129,c(44.88996667, -97.07202778)
460130,c(43.60115556, -96.57227222)
460131,c(45.34110833, -97.76048333)
460132,c(43.53903056, -96.73273889)
460133,c(43.41091667, -102.16567778)
470001,c(35.22208611, -89.91226944)
470002,c(35.10946944, -90.01635278)
470003,c(36.57873611, -87.40923889)
470004,c(35.23133333, -90.00535833)
470005,c(35.44948056, -84.44706944)
470006,c(35.94976389, -84.05003611)
470007,c(36.0703, -85.22226944)
470008,c(35.13551944, -90.00311944)
470009,c(35.67628611, -88.74685833)
470010,c(35.00255556, -89.95501667)
470011,c(36.32314444, -83.52266944)
470012,c(36.2187, -86.57391944)
470013,c(36.21953056, -86.72748056)
470014,c(35.41258889, -88.884)
470015,c(35.78436389, -87.51985)
470016,c(35.88621389, -84.80628889)
470018,c(35.01773056, -85.25636944)
470019,c(36.15631944, -82.84368889)
470020,c(35.50031389, -86.02051389)
470021,c(36.11558889, -86.72483889)
470022,c(35.10166111, -90.05556111)
470023,c(35.02065278, -89.93825556)
470024,c(35.65045833, -87.002175)
470025,c(36.16858889, -86.7662)
470026,c(35.66543611, -85.14312222)
470027,c(36.31320833, -83.75209444)
470028,c(35.18995833, -84.87393889)
470029,c(35.18024722, -84.81904444)
470030,c(35.06114722, -89.88131944)
470031,c(36.36503333, -86.96116667)
470032,c(36.58466944, -82.29386111)
470033,c(35.52268056, -88.76800833)
470034,c(36.52670556, -87.34800278)
470035,c(35.02348889, -85.12375278)
470036,c(35.16336944, -85.21095)
470037,c(36.2664, -83.16053889)
470038,c(36.01613889, -86.57604167)
470039,c(35.28665833, -84.9717)
470040,c(35.86714167, -87.88281389)
470041,c(35.15370833, -89.98084167)
470042,c(35.04816389, -85.62372222)
470043,c(35.61653889, -87.8882)
470044,c(36.07056944, -88.72903056)
470046,c(35.95918056, -85.02401944)
470047,c(36.37748056, -82.36989722)
470048,c(35.03542778, -90.07308056)
470049,c(35.27812222, -89.97773611)
470050,c(36.10170278, -86.18695)
470051,c(35.2359, -85.19060556)
470052,c(35.94429167, -84.05632778)
470053,c(36.29605833, -82.94416944)
470055,c(35.48055, -86.4058)
470056,c(36.07388889, -85.72911944)
470057,c(35.15789444, -89.97801111)
470058,c(35.05864722, -89.86591944)
470059,c(36.19726667, -86.62921667)
470060,c(36.14413333, -86.87310556)
470061,c(36.01797778, -87.24285833)
470062,c(36.17605833, -86.79334444)
470063,c(36.0611, -82.90705)
470064,c(36.04133611, -86.82243056)
470065,c(36.1272, -84.22236944)
470066,c(36.18003056, -86.80950833)
470067,c(36.558825, -82.57121944)
470068,c(36.63195, -87.4079)
470069,c(36.35746944, -88.71288889)
470070,c(36.06509722, -86.62735833)
470071,c(36.27505, -86.76468056)
470072,c(35.87376389, -84.32158889)
470073,c(36.58964167, -87.29259444)
470074,c(35.86986667, -84.25695556)
470075,c(36.48745, -82.1451)
470076,c(36.28354722, -83.47774722)
470077,c(35.61961111, -84.61322222)
470078,c(35.13904167, -88.50216389)
470079,c(35.97565, -83.99896667)
470081,c(36.30938611, -88.27168056)
470082,c(35.35051944, -87.83295)
470084,c(35.33445278, -88.92285556)
470085,c(36.2459, -82.32276111)
470086,c(36.51816111, -86.12813889)
470087,c(36.26261944, -86.77591111)
470088,c(36.15466944, -86.75951944)
470089,c(35.71333611, -88.54766111)
470090,c(36.51370833, -87.29313333)
470091,c(35.17200556, -90.01440278)
470092,c(35.17603611, -89.89699722)
470093,c(36.60521667, -86.583925)
470094,c(35.06008889, -90.00683611)
470095,c(35.02064167, -89.93688056)
470096,c(36.08653889, -85.22166111)
470097,c(35.94705, -86.48778056)
470098,c(35.44496111, -86.89116667)
470099,c(35.02103889, -89.99611389)
470100,c(35.12351111, -89.98033056)
470101,c(35.90380833, -84.62844722)
470102,c(36.39046667, -86.13646667)
470103,c(35.74953889, -86.86448889)
470104,c(35.08157778, -89.95716667)
470105,c(35.40743889, -89.38757222)
470106,c(35.937925, -83.908125)
470107,c(35.85636944, -86.83211944)
470108,c(35.02091667, -90.08122222)
470109,c(35.01171389, -85.22917778)
470110,c(36.4598, -82.60681944)
470111,c(36.21391944, -88.39912222)
470112,c(35.72011389, -88.62806111)
470113,c(36.24554444, -82.19332222)
470114,c(34.99253056, -85.31764722)
470115,c(36.17796111, -82.01221111)
470116,c(36.5055, -86.88751944)
470117,c(35.48388611, -84.70338056)
470118,c(35.28945278, -89.97213056)
470119,c(35.00866111, -85.23771111)
470120,c(35.16818056, -89.86513333)
470121,c(35.16105278, -89.95973611)
470122,c(35.73364444, -86.94059722)
470123,c(34.99456111, -85.29081111)
470124,c(35.51439722, -87.35016667)
470125,c(35.70763056, -84.86898056)
470126,c(36.11031667, -82.76193889)
470127,c(36.475975, -89.10964167)
470128,c(36.50665, -84.46781111)
470129,c(35.97326111, -85.18481111)
470130,c(35.17025833, -89.901175)
470131,c(36.08779722, -83.87238056)
470132,c(36.30371111, -86.62526111)
470133,c(36.29388056, -86.57721111)
470134,c(35.20613056, -89.914475)
470135,c(36.06848056, -89.39015)
470136,c(35.96664444, -84.17553611)
470137,c(35.05058056, -89.16298056)
470138,c(36.54166111, -87.35293889)
470139,c(35.04448611, -89.80824444)
470140,c(36.03718056, -86.60046111)
470142,c(35.8159, -86.33018889)
470143,c(36.00933056, -86.61468056)
470144,c(36.492175, -82.30873889)
470145,c(36.56386111, -82.26776944)
470146,c(35.39948889, -87.27893889)
470147,c(35.7334, -86.90691944)
470148,c(36.57681111, -82.46936667)
470149,c(36.36009722, -86.49824167)
470150,c(35.09305833, -85.18055556)
470151,c(36.01662222, -83.92261111)
470152,c(36.46041111, -86.81025)
470153,c(35.68340833, -86.41681667)
470154,c(35.87870833, -86.03176667)
470155,c(35.3222, -89.977675)
470156,c(35.63735833, -88.84958611)
470157,c(35.56864722, -87.32305833)
470158,c(35.43311111, -86.1054)
470159,c(36.49147222, -82.55298889)
470160,c(35.86366667, -83.52909722)
470161,c(36.37230278, -82.294125)
470162,c(36.24687222, -88.88595)
470163,c(36.04573889, -86.67435)
470164,c(35.02429167, -84.36852222)
470165,c(36.28981944, -82.23109167)
470166,c(36.26659444, -83.77478889)
470167,c(36.13960556, -83.71473611)
470168,c(35.17663056, -88.56993056)
470169,c(36.16256667, -86.76108611)
470170,c(35.05205, -89.9434)
470171,c(35.48115556, -84.7253)
470172,c(35.39503056, -88.46743889)
470173,c(35.98651944, -88.65456111)
470174,c(36.00778056, -83.87257222)
470175,c(35.89205556, -84.20203611)
470176,c(35.19035278, -89.92696111)
470177,c(35.76846667, -86.86442778)
470178,c(35.049775, -89.86075556)
470179,c(35.13392222, -89.82684167)
470180,c(36.17883056, -85.94556944)
470181,c(35.59171389, -84.23396667)
470182,c(36.38648889, -88.59958889)
470183,c(35.11001667, -89.65770833)
470184,c(35.533, -89.00511944)
470185,c(36.06821944, -86.704575)
470186,c(35.62705, -88.81888056)
470188,c(36.17751389, -87.46471667)
470189,c(36.47438889, -85.41431944)
470190,c(35.19114444, -89.92658611)
470191,c(34.98820278, -85.30925833)
470192,c(35.89841667, -88.82397222)
470193,c(35.77326944, -89.67066111)
470194,c(36.55228333, -82.62058889)
470195,c(35.03514167, -89.89229167)
470196,c(35.21938333, -85.87641667)
470197,c(35.14948611, -89.75714444)
470198,c(36.51684167, -87.25039722)
470199,c(36.35165833, -87.31461667)
470200,c(35.41413889, -84.36438889)
470201,c(35.97666111, -86.764)
470202,c(35.681675, -89.8925)
470203,c(36.07092778, -86.72312222)
470204,c(36.13916667, -86.72566667)
470205,c(35.43797778, -85.53174444)
470206,c(35.31316944, -89.81771944)
470207,c(36.26320556, -82.518375)
470208,c(35.1461, -88.5285)
470209,c(35.46061111, -88.56408889)
470210,c(36.26535, -88.27916111)
470211,c(36.3639, -85.76825)
470212,c(36.57493333, -81.9793)
470213,c(36.20928056, -86.77616111)
470214,c(36.18316944, -86.6101)
470216,c(36.15381944, -86.7881)
470217,c(35.06104167, -90.07898056)
470219,c(36.00918056, -86.54223056)
470220,c(36.04188889, -85.65108889)
470222,c(35.88068889, -84.23248889)
470223,c(35.85690556, -84.08872222)
470224,c(36.02989167, -83.92893611)
470225,c(35.17356944, -86.87736111)
470226,c(36.08768333, -87.07111667)
470227,c(35.61975833, -88.82676667)
470228,c(36.55723889, -87.24296111)
470229,c(35.24086944, -84.84705556)
470230,c(35.19031944, -89.95223056)
470231,c(35.00249444, -85.28938056)
470232,c(36.28338333, -88.66215278)
470233,c(36.57971944, -82.30485)
470234,c(35.06443056, -89.86593056)
470235,c(36.02008889, -84.05428889)
470236,c(35.62501111, -89.6184)
470237,c(35.05334722, -85.31468333)
470238,c(35.8007, -86.80895556)
470239,c(35.22611111, -88.20086111)
470240,c(35.08401111, -84.70868333)
470241,c(35.39333056, -84.58958056)
470242,c(35.05145556, -89.92125)
470243,c(35.05143889, -89.92193056)
470244,c(35.03215556, -90.00291389)
470245,c(35.21133889, -87.08055)
470246,c(35.89331944, -86.82898889)
470248,c(36.27258056, -83.52160833)
470249,c(35.66175278, -84.10861389)
470250,c(35.19464722, -90.006525)
470251,c(36.08265, -87.37870833)
470252,c(36.28348889, -85.30045)
470253,c(36.49046111, -86.91655)
470254,c(35.625, -89.61843889)
470255,c(35.08233056, -89.98565556)
470256,c(35.07993889, -89.95876389)
470258,c(35.89184722, -83.99306667)
470259,c(36.29771389, -82.32888889)
470260,c(35.62756111, -84.46048889)
470261,c(35.27693056, -87.39921111)
470262,c(36.301175, -86.81234167)
470263,c(35.40590278, -89.39003889)
470264,c(36.25338889, -86.7577)
470265,c(36.26900833, -88.76268056)
470266,c(36.45340833, -84.54495833)
470267,c(35.84763056, -86.39753056)
470268,c(36.01223889, -83.51666111)
470269,c(36.26278611, -83.18539167)
470270,c(35.16320278, -89.85371111)
470271,c(35.20141667, -90.02343611)
470272,c(35.18415, -89.85608056)
470273,c(35.04235556, -89.86640556)
470274,c(35.06888056, -89.95844722)
470275,c(35.03976667, -89.84665833)
470276,c(36.12400833, -85.09759722)
470277,c(35.63356667, -84.47818056)
470278,c(35.25361667, -89.93621667)
470279,c(36.31909722, -82.54659722)
470280,c(35.19769722, -90.00225)
470281,c(36.20765, -86.76777778)
470282,c(36.22158889, -86.29015833)
470283,c(35.00639722, -89.9766)
470284,c(36.11333889, -86.64406944)
470285,c(36.30638889, -83.76104722)
470286,c(36.10385278, -83.72033889)
470287,c(35.25000833, -86.35876944)
470288,c(36.17605833, -88.61043056)
470289,c(35.06066389, -89.93090556)
470290,c(35.11595833, -90.05583333)
470291,c(35.07070833, -89.88539722)
470293,c(35.89119722, -84.54785833)
470294,c(36.12738056, -85.53676667)
470295,c(35.57728889, -84.28919722)
470296,c(36.33083611, -86.71585)
470297,c(35.94085556, -83.94924167)
470298,c(35.22625278, -88.19931944)
470299,c(35.14936667, -89.95879722)
470300,c(35.60461944, -86.68710833)
470301,c(35.44578056, -89.32536667)
470302,c(35.97748056, -83.60710833)
470303,c(35.65728611, -86.4094)
470304,c(36.08256667, -89.3194)
470305,c(34.99104722, -85.31846944)
470306,c(35.10268611, -90.05178056)
470307,c(36.55896667, -82.55810833)
470308,c(35.17263333, -89.94220278)
470309,c(35.19905, -90.00732778)
470310,c(35.57681667, -88.13108889)
470311,c(36.03845833, -88.24591667)
470312,c(35.0437, -85.67085833)
470313,c(36.06841944, -83.63236389)
470314,c(35.59434167, -85.85798611)
470315,c(36.03306667, -84.32665)
470316,c(35.12465833, -85.26363611)
470317,c(35.09913889, -90.01812778)
470318,c(36.40331667, -86.16979722)
470319,c(36.12388611, -88.47846667)
470320,c(35.20796944, -84.85224167)
470321,c(35.76700833, -87.00681667)
