"ST_CASE","geometry"
290880,c(38.98994444, -94.58033333)
290881,c(40.02205556, -92.47875)
290882,c(37.43925, -94.18905556)
290883,c(36.966, -94.316)
290884,c(38.75001944, -90.32868889)
290885,c(38.94100833, -91.12909167)
290886,c(36.70025, -90.41013889)
290887,c(36.03330556, -89.864)
290888,c(37.98863889, -93.32194444)
290889,c(36.59369444, -90.75580556)
290890,c(38.6582, -90.24883056)
290891,c(37.98693056, -91.66866389)
290892,c(39.15136111, -94.53291667)
290893,c(37.18231944, -93.302325)
290894,c(38.74999444, -90.226275)
290895,c(38.63368056, -90.242675)
290897,c(38.09363889, -90.29744444)
290898,c(36.97070833, -93.71891667)
290899,c(36.22058333, -89.70814167)
290900,c(37.21229444, -93.35724167)
290901,c(37.18588889, -93.26223056)
290902,c(36.17327778, -89.75325)
290903,c(39.80654722, -94.82471667)
290904,c(39.77324722, -93.53874444)
290905,c(38.63795, -90.18615278)
290906,c(38.08379444, -90.63354167)
290907,c(39.76902222, -94.86157222)
290908,c(38.72892778, -90.23997222)
290909,c(38.59674167, -90.23819722)
290911,c(36.64546389, -90.76619444)
290912,c(38.58072222, -90.43580556)
290913,c(39.05327778, -94.59055556)
290914,c(37.1785, -93.65652778)
290915,c(36.84952778, -94.31122222)
290916,c(39.050525, -94.44969444)
290917,c(38.12188889, -92.68319444)
290918,c(36.959, -94.01669444)
290919,c(37.25063889, -92.82511111)
290920,c(36.64411111, -93.21545833)
290921,c(39.30688889, -94.60211111)
290922,c(36.99927778, -91.48925)
290923,c(39.36419444, -94.58363889)
290924,c(38.95830556, -92.17366667)
290925,c(36.79971667, -89.96574722)
290926,c(38.30308333, -91.65397222)
290927,c(38.74405556, -90.4015)
290928,c(38.70083056, -90.24424722)
290929,c(39.28927778, -94.58427778)
290930,c(38.09047222, -92.82666667)
290931,c(38.80655556, -90.91513889)
290932,c(38.70749722, -90.36450278)
290933,c(39.41585278, -94.64338056)
290934,c(37.115, -92.10527778)
290935,c(39.0465, -94.45630556)
290936,c(36.57261111, -90.17975)
290937,c(39.06426389, -94.44681944)
290938,c(38.959425, -92.29431389)
290939,c(39.811475, -94.81520278)
290940,c(39.01844444, -94.35905556)
290941,c(38.63964722, -94.36216389)
290942,c(38.15544444, -90.37030556)
290943,c(38.13744444, -90.64405556)
290944,c(37.30720278, -89.55534167)
290946,c(36.70505556, -91.81677778)
290947,c(36.66334722, -93.29887778)
290948,c(38.95906111, -92.33417778)
290949,c(38.95354444, -92.29315556)
290950,c(38.80036111, -90.65261111)
290952,c(38.85552778, -91.93513889)
290953,c(38.92952778, -90.76719444)
290954,c(38.56565556, -90.32091944)
290955,c(38.53431667, -90.34233056)
300001,c(45.79867222, -108.59904167)
300002,c(46.98524167, -110.03578889)
300003,c(47.49839722, -114.09696111)
300004,c(45.94368889, -108.35063056)
300005,c(47.05400833, -110.79494722)
300006,c(48.38811389, -114.09659722)
300007,c(47.49878611, -114.09690278)
300008,c(46.58541389, -113.24923611)
300009,c(46.26327778, -112.28503056)
300010,c(48.17261389, -108.26144167)
300011,c(46.564925, -114.10426944)
300012,c(48.79469167, -104.42814444)
300013,c(46.65248056, -114.07248056)
300014,c(47.53569167, -111.28178611)
300015,c(46.95498611, -112.70639444)
300016,c(48.27516111, -114.41751667)
300017,c(48.28543889, -114.41706944)
300018,c(48.22617778, -115.47818611)
300019,c(45.93395, -108.46703611)
300021,c(48.09486944, -115.385775)
300022,c(45.18794167, -112.66240556)
300023,c(48.18543056, -111.93374167)
300024,c(47.62071667, -114.19897778)
300025,c(46.80496944, -114.09825278)
300026,c(45.70931667, -108.67959444)
300027,c(45.43822778, -108.86478056)
300028,c(46.35753056, -114.10410278)
300029,c(47.47591944, -114.88318889)
300030,c(45.71014722, -111.06137222)
300031,c(47.45380556, -111.05534444)
300032,c(46.69796389, -113.35918333)
300033,c(46.59651667, -111.87560278)
300034,c(48.09534722, -114.21266389)
300035,c(45.69381389, -111.03219444)
300036,c(48.135675, -114.41497222)
300037,c(45.77371111, -108.48669444)
300038,c(48.096575, -105.61179722)
300039,c(47.58047778, -115.25356111)
300040,c(48.17536389, -114.47157778)
300041,c(45.45232778, -108.51045)
300042,c(45.31394722, -107.36833889)
300043,c(48.56610278, -109.57899444)
300044,c(48.31144722, -115.52174444)
300045,c(46.72806389, -113.66921111)
300046,c(46.72693889, -113.67553333)
300047,c(46.58943611, -111.931125)
300048,c(45.94854722, -112.27402778)
300049,c(45.66641944, -110.80416944)
300050,c(46.58180556, -114.05415556)
300051,c(45.71429444, -111.41282778)
300052,c(47.58968333, -115.36343056)
300053,c(45.70993333, -107.65178056)
300054,c(47.26741667, -111.26030833)
300055,c(46.23499444, -109.89545833)
300056,c(46.58936944, -114.01571111)
300057,c(45.83799444, -112.31154722)
300058,c(46.37034167, -105.00988333)
300059,c(46.00644444, -112.60685278)
300060,c(45.98599167, -108.01167222)
300061,c(45.74356111, -107.73636111)
300062,c(47.19498611, -114.90548611)
300063,c(48.15833889, -114.11454167)
300064,c(48.07757778, -116.01783333)
300065,c(47.55139444, -114.11324722)
300066,c(48.58273611, -113.10970833)
300067,c(46.236875, -112.15682222)
300068,c(46.37960556, -110.98912778)
300069,c(47.36180278, -114.09675278)
300070,c(45.91291389, -110.62123056)
300071,c(45.78866944, -108.47974722)
300072,c(45.49603333, -105.67076944)
300073,c(48.25386111, -111.93638889)
300074,c(45.89756111, -111.51030556)
300075,c(48.15208611, -104.830175)
300076,c(47.45571111, -111.07401944)
300077,c(46.32852778, -109.2575)
300078,c(45.36748889, -109.16123333)
300079,c(48.37064444, -114.21925833)
300080,c(48.35538611, -114.15877222)
300081,c(46.62172778, -105.53631111)
300082,c(45.74478611, -107.70718611)
300083,c(48.38514167, -114.19741667)
300084,c(45.70110278, -110.26196111)
300085,c(48.26063333, -114.19709444)
300086,c(48.21275, -114.28151667)
300087,c(45.56800556, -106.58438056)
300088,c(48.78386667, -104.58098056)
300089,c(46.98130833, -114.17485833)
300090,c(45.83276111, -109.90980833)
300091,c(46.45649167, -105.83957778)
300092,c(45.01198611, -107.30387222)
300093,c(46.58643889, -111.908775)
300094,c(47.59876944, -111.23164722)
300095,c(46.00525278, -112.57659722)
300096,c(46.884225, -110.26066389)
300097,c(44.98895278, -111.64831389)
300098,c(45.90885278, -112.25951667)
300099,c(47.12776389, -109.66661111)
300100,c(46.12508333, -111.11536667)
300101,c(46.58516389, -110.46756667)
300102,c(46.94945556, -112.80101111)
300103,c(46.88768333, -114.06547778)
300104,c(45.67452778, -108.20100833)
300105,c(48.83758333, -115.26076667)
300106,c(46.87911667, -113.90113889)
300107,c(48.21878333, -114.27713611)
300108,c(48.123425, -105.171975)
300109,c(46.74581111, -112.07353889)
300110,c(48.89175556, -115.13964167)
300111,c(46.66078889, -114.07522778)
300113,c(45.71015833, -111.06167222)
300114,c(48.14644167, -104.18786111)
300115,c(48.66435278, -107.76332778)
300116,c(48.42391111, -111.89535278)
300117,c(45.91380833, -110.62132778)
300118,c(46.58984444, -112.92226667)
300119,c(47.48570833, -114.84498333)
300120,c(48.05597778, -105.88732222)
300121,c(46.00676944, -112.63978889)
300122,c(45.91015278, -112.31365556)
300123,c(45.42232778, -107.37874722)
300124,c(45.62862222, -106.50834167)
300125,c(46.35376389, -114.11398056)
300126,c(47.59791944, -110.25826944)
300127,c(48.10498611, -114.63135556)
300128,c(47.81379167, -112.14986944)
300129,c(45.63502778, -106.58451944)
300130,c(48.46761944, -107.37413056)
300131,c(47.0359, -112.12716944)
300132,c(45.914075, -111.93533333)
300133,c(45.57235, -106.89361111)
300134,c(46.27026389, -108.93978611)
300135,c(47.05545556, -109.50534444)
300136,c(47.64493333, -111.19267222)
300137,c(48.00691111, -113.95269444)
300138,c(45.60112778, -109.05795278)
300139,c(45.63318056, -110.39896111)
300140,c(45.9176, -108.21910833)
300141,c(46.59929167, -114.04244722)
300142,c(46.99694722, -114.46114167)
300143,c(45.76628889, -111.13515278)
300144,c(46.36009722, -108.66329167)
300145,c(46.76540833, -114.27115833)
300146,c(46.39250278, -114.215775)
300147,c(45.66654167, -110.98026389)
300148,c(47.41905556, -111.52720833)
300149,c(46.64229722, -112.11190556)
300150,c(47.547475, -111.50147778)
300151,c(46.92473333, -109.67062222)
300152,c(47.07703056, -114.76630833)
300153,c(45.75260833, -108.50813889)
300154,c(45.67651667, -108.72500278)
300155,c(46.35091944, -113.46776944)
300156,c(48.37574444, -114.33558056)
300157,c(47.83414722, -114.345775)
300158,c(48.55592222, -113.01346667)
300159,c(48.48307778, -112.993075)
300160,c(48.36292222, -112.36886944)
300161,c(47.35018056, -114.09680556)
300162,c(47.513225, -114.0492)
300163,c(45.79378611, -108.27312778)
300164,c(46.52269444, -112.80996667)
300165,c(48.15354722, -114.11574167)
300166,c(47.99617222, -113.93349722)
300167,c(47.30133333, -104.51224167)
300168,c(46.87556111, -113.85698333)
300169,c(47.08151944, -104.78116111)
300170,c(45.65658056, -113.80628056)
300171,c(45.98161111, -108.41448333)
300172,c(46.16518333, -107.30919722)
300173,c(47.05148611, -106.61708889)
300174,c(45.64691944, -107.459)
300175,c(48.37303056, -108.00921944)
300176,c(47.59736111, -110.10449722)
300177,c(48.24608889, -114.27623056)
300178,c(48.26295556, -106.772425)
300179,c(48.633425, -112.34826944)
300180,c(48.55943889, -113.01478889)
300181,c(48.31741944, -112.95273611)
300182,c(48.25642222, -109.86570833)
300183,c(47.97795556, -115.73977778)
300184,c(45.87140278, -112.03823889)
300185,c(47.02983889, -114.31237222)
300186,c(45.83180556, -109.896575)
300187,c(47.13886111, -114.80710278)
300188,c(46.27948611, -114.11862222)
300189,c(48.17492778, -106.60973333)
300190,c(46.86660833, -113.875675)
300191,c(48.57274444, -112.36095833)
300192,c(47.07466111, -104.49401667)
300193,c(48.04326389, -115.28989167)
300194,c(45.77004722, -111.189675)
300195,c(46.86504167, -113.99917222)
300196,c(45.79852778, -108.52789722)
300197,c(45.67109444, -111.07749444)
300198,c(77.7777, 777.7777)
300199,c(45.77760833, -108.49944167)
300200,c(46.86412222, -113.95499167)
300201,c(45.7841, -108.605325)
300202,c(47.524525, -111.31757778)
300203,c(47.49304722, -111.35235833)
300204,c(45.7916, -108.48616667)
300205,c(45.80034722, -108.59534167)
300206,c(46.591475, -111.97156111)
300207,c(45.78106111, -108.53051389)
300208,c(46.85894444, -114.00940278)
300209,c(45.68193056, -108.78697778)
300210,c(46.90361944, -114.04850833)
300211,c(45.87113889, -112.09021667)
300212,c(45.76980556, -108.57138333)
300213,c(46.58632778, -112.034325)
300214,c(46.85415, -114.01836111)
300215,c(45.76233889, -108.61236389)
300216,c(77.7777, 777.7777)
300217,c(45.751925, -108.51823056)
300218,c(46.83585278, -114.01175556)
300219,c(46.00383333, -112.54394722)
300220,c(45.77706667, -108.54611667)
300221,c(48.20078611, -114.33038333)
300222,c(46.49911944, -111.95379167)
300223,c(46.41155833, -112.73434444)
300224,c(47.507725, -111.31651944)
310001,c(41.42554722, -102.30893889)
310002,c(41.58346111, -103.4754)
310003,c(40.690075, -99.54296944)
310004,c(40.888, -98.37819167)
310005,c(41.12038889, -96.13893333)
310006,c(41.20482222, -96.31877222)
310007,c(41.28151944, -95.94702778)
310008,c(41.85548333, -97.44108889)
310009,c(40.16736389, -97.12645833)
310010,c(41.11773611, -100.85369722)
310011,c(41.11136389, -96.22341944)
310012,c(41.22359444, -96.04109444)
310013,c(40.23322778, -95.8414)
310014,c(40.69959444, -99.20418611)
310015,c(40.29188889, -98.50362222)
310016,c(42.84063889, -100.53180278)
310017,c(40.33203056, -99.52921389)
310018,c(41.26019722, -95.95413333)
310019,c(40.94462222, -98.2958)
310020,c(41.27920556, -99.00508056)
310021,c(41.0907, -102.51474167)
310022,c(40.76393889, -96.68245556)
310023,c(41.41375, -96.50058889)
310024,c(41.21226111, -95.94909167)
310025,c(41.54524444, -98.54011111)
310026,c(40.23664722, -100.40279167)
310027,c(40.71741944, -99.06951944)
310028,c(40.56762222, -96.70604167)
310030,c(42.34699167, -98.02913056)
310031,c(40.65394167, -96.74303056)
310032,c(41.1635, -95.93905)
310033,c(41.23891944, -95.95638056)
310034,c(41.2215, -102.99277222)
310035,c(40.66761944, -96.96156667)
310036,c(40.73940556, -96.71652222)
310037,c(42.06711667, -97.92665278)
310038,c(40.40762222, -99.42598889)
310039,c(42.09086389, -97.32094722)
310040,c(42.80644167, -101.12122778)
310041,c(40.74090556, -96.666625)
310042,c(40.62423611, -99.08478056)
310043,c(42.00365833, -96.90321944)
310044,c(41.233975, -96.354275)
310045,c(42.77995556, -97.40685278)
310046,c(41.75575, -99.37816389)
310047,c(40.20925278, -100.55158611)
310048,c(41.22473889, -96.33028611)
310049,c(40.47963889, -96.012825)
310050,c(41.33046944, -96.34884167)
310051,c(41.95610278, -103.85399167)
310052,c(41.39345278, -96.58918056)
310053,c(41.12420833, -96.22610833)
310054,c(41.81549444, -103.27799444)
310055,c(41.23240556, -96.75543333)
310056,c(41.31996389, -95.96610556)
310057,c(40.79491944, -95.91154722)
310058,c(42.35067222, -97.81565)
310059,c(41.91161944, -103.73560278)
310060,c(41.65551944, -96.653475)
310061,c(40.907825, -97.09911944)
310062,c(40.70405, -99.6457)
310063,c(42.278925, -97.16041111)
310064,c(40.82227778, -97.95250278)
310065,c(41.98753889, -98.0712)
310066,c(40.98235833, -96.37376111)
310067,c(41.22872778, -97.81388889)
310068,c(40.3353, -96.91610278)
310069,c(42.15993056, -96.39120556)
310070,c(41.39401667, -99.25506389)
310071,c(41.54374722, -96.126825)
310072,c(41.12064722, -101.66672222)
310073,c(40.66366667, -96.50404167)
310074,c(41.18362778, -95.95945833)
310075,c(41.32905, -98.44877778)
310076,c(40.77915556, -96.70280556)
310077,c(41.81471667, -96.43985556)
310078,c(41.37893889, -96.36799722)
310079,c(40.90133056, -97.56930556)
310080,c(41.20275833, -95.94860833)
310082,c(40.51064722, -97.59273056)
310083,c(41.23878889, -95.953775)
310084,c(41.74138056, -103.84688056)
310085,c(42.35826111, -102.97458889)
310086,c(41.03091944, -100.56529444)
310087,c(41.35290556, -97.576125)
310088,c(42.59931944, -102.69420833)
310089,c(40.46521389, -95.76806944)
310090,c(41.00331389, -98.8368)
310091,c(40.86894167, -96.62465278)
310092,c(41.23471667, -96.60286389)
310093,c(41.19064722, -96.16897778)
310094,c(41.29961111, -95.95889167)
310095,c(42.86808611, -102.54584167)
310096,c(42.45931389, -102.96883611)
310097,c(41.74303056, -100.01371944)
310098,c(42.97684722, -100.95415833)
310099,c(40.08740833, -95.71881944)
310100,c(41.83368056, -103.63420278)
310101,c(41.77686944, -103.07912778)
310102,c(41.11705833, -102.9634)
310103,c(42.40466389, -96.57320556)
310104,c(42.13575278, -98.03782778)
310105,c(41.75852778, -103.37776667)
310106,c(40.35911389, -96.35014444)
310107,c(40.17953333, -101.013075)
310108,c(40.89032222, -98.33975)
310109,c(40.99248056, -96.35486389)
310110,c(40.82233333, -97.23878056)
310111,c(40.17514167, -101.14091389)
310112,c(40.32006667, -100.64891111)
310113,c(40.87137778, -96.69970556)
310114,c(40.92436667, -98.38341389)
310115,c(40.99438333, -96.3486)
310116,c(40.82226667, -97.09688056)
310117,c(40.76258333, -96.66326944)
310118,c(41.07835833, -101.91176667)
310119,c(41.36470278, -96.09451111)
310120,c(41.41893889, -99.38693889)
310121,c(40.731125, -98.65869722)
310122,c(40.71171944, -96.55948611)
310123,c(40.87268333, -98.46171944)
310124,c(41.4595, -96.74363056)
310125,c(41.204825, -96.23441111)
310126,c(41.35854444, -96.09413611)
310127,c(40.37949167, -97.5962)
310128,c(41.45299167, -97.32111944)
310129,c(41.04658611, -96.13873333)
310130,c(41.96386111, -96.88118889)
310131,c(42.13514444, -102.89806944)
310132,c(42.93892222, -102.22151389)
310133,c(40.90133056, -97.53950278)
310134,c(40.84408611, -96.72031667)
310135,c(40.70521111, -99.14703333)
310136,c(41.46964722, -96.49734167)
310137,c(41.81942778, -103.62660833)
310138,c(41.45686944, -97.96512222)
310139,c(40.92785278, -98.35129167)
310140,c(41.71359444, -97.05942778)
310141,c(40.91542778, -98.37843333)
310142,c(40.21948611, -98.51948056)
310143,c(40.82261944, -97.24828611)
310144,c(42.10375278, -103.07403889)
310145,c(42.16958333, -96.47755278)
310146,c(40.70340833, -99.99731389)
310147,c(42.148525, -97.46259722)
310148,c(40.77607222, -96.65411389)
310149,c(41.2633, -96.02378333)
310150,c(41.27003056, -95.9829)
310151,c(40.87446389, -96.62458889)
310152,c(40.80541667, -96.74990833)
310153,c(41.22336944, -96.00027778)
310154,c(41.22224167, -96.00574167)
310155,c(41.2108, -96.08984722)
310156,c(41.26325833, -96.07724167)
310157,c(41.27490833, -95.95234722)
310158,c(41.27017778, -95.92773056)
310159,c(42.59779722, -97.58284444)
310160,c(41.32063333, -96.02590278)
310161,c(42.23186944, -100.53498333)
310162,c(41.22469167, -95.95049444)
310163,c(41.45114444, -96.46719722)
310164,c(40.99161944, -95.91063333)
310165,c(41.31036667, -96.02379444)
310166,c(42.86840833, -101.06281389)
310167,c(41.34793611, -95.98201389)
310168,c(41.23651944, -95.94417778)
310169,c(41.26287778, -96.20339722)
310170,c(41.52558333, -96.4972)
310171,c(42.66523611, -102.69481667)
310172,c(41.27776944, -96.10047778)
310173,c(41.02939444, -100.45363611)
310174,c(41.53823611, -96.30956667)
310175,c(41.19080833, -96.13875278)
310176,c(41.56705833, -98.10971111)
310177,c(41.90755, -99.08721389)
310178,c(41.26571389, -96.13888333)
310179,c(42.20109167, -97.52863889)
310180,c(40.62663333, -97.02735278)
310181,c(41.117625, -99.76038333)
310182,c(41.25775, -95.96900833)
310183,c(42.06347778, -102.32978056)
310184,c(41.27603056, -96.50336111)
310185,c(40.59694444, -98.33530556)
310186,c(41.08171667, -96.11691667)
310187,c(40.74216111, -97.66429444)
310188,c(41.85116944, -96.13386389)
310189,c(41.22298611, -96.00610278)
310190,c(41.28459722, -95.99515833)
310191,c(40.30721389, -97.82035)
310192,c(42.23083889, -103.78813333)
310193,c(41.36419167, -96.23422222)
310194,c(40.83236944, -96.67700556)
320002,c(35.11575, -114.64714722)
320003,c(36.02990833, -114.97138333)
320004,c(36.16265556, -115.17261667)
320005,c(36.14618889, -115.05707222)
320006,c(36.13485278, -114.90795556)
320007,c(36.04082222, -115.11833056)
320008,c(36.02857778, -115.14906944)
320009,c(39.64114444, -119.95059722)
320010,c(36.74481389, -114.41851389)
320011,c(36.19677778, -115.13657222)
320012,c(36.02847222, -115.21677778)
320013,c(36.21733889, -115.20328889)
320014,c(38.83843056, -119.38490556)
320015,c(39.47937222, -119.99527778)
320016,c(38.85413333, -119.66066111)
320017,c(36.17916944, -115.20622222)
320018,c(36.16758611, -115.10177222)
320019,c(36.06670556, -115.22885556)
320020,c(38.99008333, -119.94933889)
320021,c(38.05063333, -117.21582222)
320022,c(39.31676944, -119.64735833)
320023,c(36.18533056, -115.18293889)
320024,c(39.58878611, -119.78050278)
320025,c(36.18150833, -115.34118056)
320026,c(37.18255278, -115.01567778)
320027,c(39.47489722, -118.79090556)
320028,c(38.28236111, -117.09552778)
320029,c(36.18068056, -116.00981389)
320030,c(39.53465556, -119.7769)
320031,c(36.04399722, -115.1338)
320032,c(38.98412778, -118.80673056)
320033,c(36.01821944, -115.11898889)
320034,c(36.18840556, -115.22119722)
320035,c(36.11983056, -115.208125)
320036,c(36.00973056, -114.92314444)
