"ST_CASE","geometry"
10753,c(31.15153333, -85.24555)
10754,c(33.60859167, -86.43429167)
10755,c(34.95316389, -85.63206667)
10756,c(31.43316389, -86.46787778)
10757,c(30.86886111, -88.27365278)
10758,c(32.63823889, -87.32434167)
10759,c(32.195375, -86.41804722)
10761,c(32.84769167, -85.24704444)
10762,c(32.31598056, -86.883275)
10763,c(34.15333333, -86.36783333)
10764,c(32.42293889, -85.04009167)
10765,c(34.648975, -87.21268056)
10766,c(34.71160556, -86.53840278)
10767,c(31.61818611, -85.87895278)
10768,c(33.93001944, -86.11376944)
10769,c(34.70353889, -87.649625)
10770,c(33.98552778, -85.87338333)
10771,c(32.75761111, -88.01830556)
10772,c(31.13415556, -85.71693611)
10773,c(30.44715, -87.79998333)
10774,c(33.35195, -86.39132778)
10775,c(31.06134722, -87.57190833)
10776,c(33.605175, -86.17368333)
10777,c(34.66695278, -86.48763333)
10778,c(32.29871667, -86.44704444)
10779,c(31.88668333, -87.58488056)
10780,c(31.4364, -85.69025556)
10781,c(32.28824444, -87.24348056)
10782,c(34.94376389, -87.738375)
10783,c(30.47259722, -88.30971111)
10784,c(34.68224167, -87.35307222)
10785,c(32.89190833, -87.95095556)
10786,c(33.99570833, -87.01828056)
10787,c(30.72637778, -88.11183889)
10788,c(31.05612222, -88.23174167)
10789,c(33.30860278, -86.90401111)
10790,c(31.53410278, -87.78973333)
10792,c(33.40276389, -87.16538611)
10793,c(34.26503611, -86.18541389)
10794,c(30.75071667, -88.09651667)
10795,c(31.19516389, -85.41049444)
10796,c(34.43853333, -85.76122778)
10797,c(33.57761111, -86.797675)
10798,c(32.69664167, -86.51948056)
10799,c(32.94131944, -86.66445278)
10800,c(31.41847222, -87.27333333)
10801,c(32.43991944, -86.41959444)
10802,c(34.85901667, -86.59621944)
10803,c(34.664875, -86.78873889)
10804,c(33.54293056, -86.8737)
10805,c(32.50789444, -85.60959722)
10806,c(32.47828611, -86.85381944)
10807,c(32.32850833, -86.23471944)
10808,c(33.79241667, -85.4325)
10809,c(34.49194444, -86.96512222)
10810,c(34.64125833, -86.84355278)
10811,c(34.10109722, -86.08484722)
10812,c(32.80258333, -85.31155278)
10813,c(32.34113333, -86.22524444)
10814,c(33.178, -87.52484444)
10815,c(34.47519444, -85.69219167)
10816,c(34.55275833, -87.12208056)
10817,c(34.87460556, -86.73216944)
10818,c(32.64437222, -85.43463611)
10819,c(34.94971667, -86.57175556)
10820,c(34.1739, -87.11641944)
10821,c(34.24985278, -86.85345278)
10822,c(32.6541, -86.32607778)
10823,c(32.38038611, -86.29228056)
10824,c(32.42166944, -86.23345833)
10826,c(32.9381, -87.06611944)
10827,c(30.70676667, -88.12191667)
10828,c(34.74434444, -86.67791389)
10829,c(32.40851944, -85.13092222)
10830,c(31.6523, -87.80775)
10831,c(32.05586667, -87.76552778)
10832,c(30.76396667, -88.2473)
10833,c(31.53940278, -87.88650556)
10834,c(32.40376667, -85.03488333)
10835,c(30.603775, -87.85209444)
10836,c(32.02523611, -85.11980278)
10837,c(30.61671667, -88.34317778)
10838,c(33.51280833, -86.21438056)
10839,c(31.17573611, -85.23885278)
10840,c(30.59494444, -88.26899167)
10842,c(30.69468056, -88.03107778)
10843,c(32.06228056, -86.74359722)
10844,c(33.62773611, -86.62968889)
10845,c(34.72940833, -87.84612778)
10846,c(32.52499722, -86.17118333)
10847,c(32.04891944, -86.98849444)
10848,c(34.01774722, -86.08373056)
10849,c(33.60182222, -86.798425)
10850,c(31.27853611, -87.2024)
10851,c(32.81748056, -85.21699167)
10852,c(34.70799722, -85.97469167)
10853,c(33.61883333, -85.71036667)
10854,c(33.61507222, -85.82763611)
10855,c(34.70784444, -86.67301111)
10856,c(33.60826944, -86.74848889)
10857,c(32.817725, -85.21676111)
10858,c(30.37065278, -87.59899444)
10859,c(34.51482222, -86.96884722)
10860,c(30.66348889, -88.10714167)
10861,c(34.75421667, -87.42026389)
10862,c(33.44606944, -86.92880556)
10863,c(32.06761389, -87.78740278)
10864,c(33.61996111, -86.81559444)
10865,c(33.59908611, -86.89940556)
10866,c(31.16293333, -85.34798889)
10867,c(33.14959167, -86.433075)
10868,c(33.91299167, -85.63109444)
10869,c(33.71749722, -86.512775)
10870,c(33.65425278, -85.88261944)
10871,c(33.59842222, -86.44315278)
10872,c(30.82028056, -88.16389722)
10873,c(32.27551944, -86.50065833)
10874,c(33.39579167, -86.96959167)
10875,c(32.46344722, -85.12219444)
10876,c(30.59673333, -88.0784)
10877,c(30.61036944, -88.16161389)
10878,c(32.78896667, -85.19151389)
10879,c(33.58543889, -86.126225)
10880,c(32.447975, -85.01706111)
10881,c(33.56954444, -85.56106111)
10883,c(30.71998889, -88.1507)
10884,c(34.87864444, -87.5414)
10885,c(32.41193056, -86.14133611)
10886,c(32.00173611, -86.95622222)
10887,c(34.97981944, -87.48449722)
10888,c(33.41588333, -86.74021111)
10889,c(32.16129722, -85.65653611)
10890,c(32.90664167, -85.92098611)
10891,c(32.90701389, -85.92734722)
10892,c(33.42462778, -86.93107222)
10893,c(33.72123056, -87.24471389)
10894,c(33.527825, -86.76130833)
10895,c(32.42215556, -86.28384167)
10896,c(33.46461944, -86.88665278)
10897,c(33.55707778, -86.66101389)
10898,c(30.67768889, -88.08153611)
10899,c(30.58247222, -88.16779167)
10900,c(34.19870278, -86.80801944)
10901,c(32.39523889, -86.31647222)
10902,c(34.31975833, -86.31149167)
10903,c(31.29111111, -85.47344444)
10904,c(33.14408889, -86.53257778)
10905,c(33.520425, -86.81931111)
10906,c(34.41802222, -86.26616389)
10907,c(34.79041667, -86.98395833)
10908,c(33.50826111, -86.84915833)
20001,c(61.16248611, -149.89235833)
20002,c(61.55810833, -149.16753056)
20004,c(61.60433056, -149.05351944)
20005,c(61.17723889, -149.94165556)
20006,c(61.58349444, -149.55651111)
20007,c(61.20043056, -149.91295556)
20008,c(61.63526944, -149.84641389)
20009,c(59.75682778, -151.78230833)
20010,c(58.37020278, -134.58595556)
20011,c(61.10069167, -146.22002778)
20013,c(61.61394722, -149.34190833)
20014,c(61.54011111, -149.75656111)
20015,c(61.40838333, -149.4477)
20016,c(61.44181944, -149.77214167)
20017,c(60.75465556, -151.18254722)
20018,c(61.08629444, -149.83248333)
20019,c(58.35833333, -134.5585)
20020,c(62.04347778, -150.05976389)
20021,c(60.258075, -151.33656944)
20022,c(63.17861111, -143.13943611)
20023,c(61.81198611, -147.49573333)
20024,c(60.93011667, -149.35572778)
20025,c(61.19361389, -149.91183333)
20027,c(61.28515833, -149.60553056)
20028,c(63.37788333, -143.35278611)
20029,c(57.79045278, -152.40241389)
20030,c(63.0006, -143.3659)
20031,c(61.19838333, -149.86818889)
20032,c(64.67657778, -148.89959167)
20033,c(59.94000833, -151.73606111)
20034,c(77.7777, 777.7777)
20035,c(61.19510833, -149.78171389)
20036,c(61.14305, -149.85464444)
20037,c(61.18592222, -149.82326389)
20038,c(64.82093333, -148.18346389)
20039,c(55.31305833, -131.52338333)
20040,c(64.03033333, -145.70466667)
20041,c(60.88666667, -150.74333333)
20042,c(60.48744444, -150.00618333)
20043,c(60.30801389, -151.26660278)
20044,c(61.54030556, -149.458625)
20045,c(61.25215278, -149.65879444)
20046,c(61.48190833, -149.70865)
20047,c(61.58707778, -149.63208611)
20048,c(64.78141111, -147.38706944)
20049,c(64.05259722, -145.73700556)
20050,c(64.79363611, -148.18596944)
20051,c(62.09997222, -146.05508611)
20052,c(61.54165833, -149.72901944)
20053,c(61.21363056, -149.86690556)
20054,c(61.19417222, -149.89735278)
20055,c(61.12184444, -146.27315556)
20056,c(64.82042778, -147.70669444)
20060,c(62.94283889, -155.60144722)
20061,c(77.7777, 777.7777)
20062,c(64.85090556, -147.69448611)
40001,c(33.49228611, -112.16899167)
40002,c(33.82136389, -113.54343056)
40003,c(32.19940556, -110.97938333)
40004,c(33.60850556, -111.92593056)
40005,c(99.9999, 999.9999)
40006,c(34.14676944, -114.28689167)
40007,c(34.58788333, -110.39896944)
40008,c(32.33709722, -110.98594722)
40009,c(34.99385556, -114.59805833)
40010,c(33.65426389, -114.21708611)
40011,c(33.755925, -112.50068889)
40012,c(34.90716667, -110.84221944)
40013,c(35.09335556, -114.59802778)
40014,c(33.60764722, -111.92591389)
40015,c(36.92883056, -109.08122222)
40016,c(35.53443333, -114.35545556)
40018,c(31.83151389, -111.00031944)
40019,c(34.47835, -114.34756111)
40020,c(32.68579167, -114.62896389)
40021,c(32.12199722, -110.86960833)
40022,c(34.55350278, -114.35768611)
40023,c(33.42658889, -111.72096667)
40024,c(33.46220556, -112.15389167)
40025,c(33.32255833, -111.68071667)
40026,c(33.41511111, -111.54609722)
40027,c(32.64426389, -114.73614444)
40028,c(33.40065278, -111.84021667)
40029,c(32.15498611, -110.904525)
40030,c(33.44572778, -111.70570833)
40032,c(32.16322222, -110.91765556)
40033,c(32.10848889, -110.84860278)
40034,c(33.31221667, -111.97209722)
40035,c(34.018975, -112.80061944)
40036,c(33.55748333, -112.03819722)
40037,c(32.34763333, -111.07769444)
40038,c(33.26341944, -111.72042222)
40039,c(33.63240833, -112.14536944)
40040,c(33.46588611, -111.89179167)
40042,c(33.42961667, -112.06506944)
40043,c(33.45332222, -112.08262778)
40044,c(32.9678, -111.61861389)
40045,c(33.42090833, -112.40951111)
40046,c(32.49721111, -114.56304167)
40047,c(32.69860278, -114.59448611)
40048,c(33.32256667, -111.68064167)
40049,c(33.30668333, -111.77285278)
40050,c(33.63885556, -112.39416111)
40051,c(34.041775, -109.34848056)
40052,c(35.53398056, -114.35516944)
40053,c(33.46226667, -112.42245556)
40054,c(33.71471667, -112.44790278)
40055,c(33.00249167, -111.54123889)
40056,c(32.25356667, -110.87530833)
40057,c(32.25075, -110.87534722)
40058,c(32.87978611, -111.63215278)
40059,c(33.44616667, -112.10816667)
40060,c(33.43724722, -111.74498056)
40061,c(34.58946944, -113.51036667)
40062,c(33.058025, -112.04810556)
40063,c(33.48664167, -112.37334722)
40064,c(32.08396667, -110.75546389)
40065,c(33.634, -111.54943611)
40066,c(35.28219167, -112.14601111)
40068,c(32.22098333, -111.11455556)
40069,c(33.46577778, -112.00803056)
40070,c(33.46568333, -112.06078889)
40071,c(33.48025278, -112.22055)
40073,c(32.20308333, -110.97963333)
40074,c(33.76910278, -113.79165)
40075,c(32.82351667, -111.671025)
40076,c(32.95279722, -111.52193889)
40077,c(32.62581111, -114.63266389)
40078,c(33.48296944, -112.20335556)
40079,c(32.53674444, -110.71611667)
40080,c(33.16893056, -111.61689167)
40081,c(33.30546944, -111.97353889)
40082,c(33.46533056, -112.23765556)
40083,c(33.56969722, -112.16908611)
40084,c(33.62571944, -111.89498611)
40085,c(32.08772222, -110.81553611)
40086,c(35.15172222, -111.245075)
40087,c(32.12570833, -110.87609444)
40088,c(31.68025, -110.64845833)
40089,c(32.70719167, -114.61324167)
40090,c(33.50183889, -112.4442)
40091,c(31.723975, -110.50463611)
40092,c(33.39677778, -111.85716389)
40093,c(33.43735556, -111.73642778)
40094,c(33.39163889, -112.19215833)
40095,c(33.32166389, -111.60465556)
40096,c(33.74879167, -112.33104444)
40097,c(33.617925, -112.16841944)
40098,c(32.80241944, -109.69822222)
40099,c(33.67612222, -112.09989722)
40100,c(33.66941667, -112.10833056)
40101,c(32.24337778, -110.8756)
40102,c(32.23991944, -110.87553333)
40103,c(32.28165556, -110.96982778)
40104,c(33.61089722, -112.10696667)
40105,c(33.80346944, -113.57549167)
40106,c(32.22889444, -110.86794722)
40107,c(33.40011389, -111.93483333)
40108,c(33.32265, -111.42559722)
40109,c(34.28009722, -109.80344444)
40110,c(32.26109722, -110.99130556)
40111,c(35.53392778, -113.24507222)
40112,c(33.65955556, -111.88972778)
40113,c(33.44518611, -111.85650556)
40114,c(33.56904167, -112.02726667)
40115,c(32.24704167, -110.95953611)
40116,c(33.36995556, -112.18940556)
40117,c(33.54920833, -112.41853889)
40118,c(33.40700556, -112.02201389)
40119,c(32.20226667, -110.87506944)
40120,c(33.29685, -111.84151944)
40121,c(33.49361667, -112.38676667)
40122,c(32.18133056, -110.95621111)
40123,c(34.57298333, -109.52669722)
40124,c(34.097075, -112.14303333)
40125,c(33.6069, -112.24753056)
40126,c(33.54160278, -111.90838611)
40127,c(33.52021667, -112.20316944)
40128,c(33.488225, -112.11293333)
40129,c(33.21433056, -111.56319167)
40130,c(33.55100278, -112.29773333)
40131,c(32.22963333, -110.989575)
40132,c(33.35184444, -111.96313333)
40133,c(32.19963611, -110.94949444)
40134,c(33.40205556, -111.53696111)
40135,c(33.49886111, -112.1)
40136,c(33.36458611, -111.77338056)
40137,c(34.61899444, -112.44361389)
40138,c(33.58221111, -111.93625)
40139,c(33.46843889, -111.75330278)
40140,c(33.30817778, -111.89414722)
40141,c(32.611425, -114.58066944)
40142,c(33.68165833, -112.27030278)
40143,c(33.427125, -112.03262222)
40144,c(34.68865, -114.30263611)
40145,c(33.40260278, -112.32330278)
40146,c(33.45533056, -111.63256389)
40147,c(33.711375, -112.47936111)
40148,c(33.49591111, -112.26428333)
40149,c(35.39025278, -113.84503333)
40150,c(34.30051667, -110.87746944)
40152,c(33.41481389, -111.55168611)
40153,c(33.65966667, -112.19563889)
40154,c(33.61077222, -112.15117222)
40155,c(33.364225, -111.60101111)
40156,c(33.92301389, -112.68203333)
40157,c(33.32098056, -111.78976944)
40158,c(33.48045, -112.16482778)
40159,c(34.48807222, -110.08994444)
40160,c(33.465725, -112.008725)
40161,c(33.56652778, -111.707375)
40162,c(32.40973889, -110.98134167)
40163,c(33.217425, -111.52874722)
40164,c(33.72593611, -112.12023333)
40165,c(34.07605833, -112.88253056)
40167,c(32.19752778, -110.79353056)
40168,c(32.75550833, -111.67114722)
40169,c(33.64019444, -112.07848056)
40171,c(34.31235833, -110.23533333)
40172,c(32.23605833, -110.92680833)
40174,c(33.29796667, -111.97163056)
40175,c(33.53848889, -112.12870278)
40176,c(33.61576389, -112.09970833)
40177,c(31.98330833, -110.20434722)
40178,c(33.60429167, -112.09961944)
40179,c(32.85219444, -112.36384444)
40181,c(34.30012222, -113.11824167)
40182,c(31.60980556, -111.05239722)
40183,c(35.14956944, -114.56815)
40184,c(32.13431389, -110.90945278)
40185,c(32.20262222, -110.84093333)
40186,c(33.88641667, -111.45248333)
40187,c(33.22689444, -112.77367778)
40188,c(33.92318056, -112.14083889)
40189,c(33.51719444, -112.16044722)
40190,c(33.57178611, -112.18634722)
40191,c(32.19223889, -110.85776389)
40192,c(32.09973333, -110.95986667)
40193,c(33.40216667, -111.89094722)
40194,c(33.74243056, -111.87674444)
40195,c(32.16431389, -110.93727778)
40196,c(33.46464444, -112.28127222)
40197,c(34.10568056, -109.92938056)
40198,c(33.63873056, -112.30766389)
40199,c(32.04303889, -110.09228889)
40200,c(34.6079, -111.91093611)
40201,c(32.27937778, -110.95852222)
40202,c(34.20488056, -112.79378889)
40203,c(32.84550556, -111.70553611)
40204,c(32.25785833, -110.916225)
40205,c(35.09109722, -111.68578889)
40206,c(33.58020278, -111.92610278)
40207,c(32.33876111, -111.00825278)
40208,c(33.49633333, -112.08360556)
40209,c(33.50016667, -111.46246944)
40210,c(34.54550556, -113.445875)
40211,c(33.51378056, -112.41885278)
40212,c(32.8794, -111.8072)
40213,c(33.53800556, -112.22246389)
40214,c(33.53600833, -112.34105556)
40215,c(32.26151389, -110.84118889)
40216,c(33.41575556, -111.93995)
40217,c(33.38687222, -112.47826667)
40218,c(35.72087222, -114.48567222)
40219,c(32.22123333, -110.97963889)
40220,c(33.55520556, -112.20570833)
40221,c(34.04480833, -109.45924722)
40223,c(35.71434167, -114.48254167)
40224,c(34.94966111, -111.66486944)
40225,c(33.0775, -111.70329444)
40226,c(33.48036944, -112.13429167)
40227,c(32.22690556, -110.96553611)
40228,c(33.63356944, -112.18588056)
40229,c(33.2316, -112.64232778)
40230,c(33.53848333, -112.15394167)
40231,c(33.48673056, -111.81822222)
40232,c(35.22352778, -111.584275)
40233,c(33.45785556, -112.3531)
40234,c(36.92956389, -113.82929722)
40235,c(33.49476944, -112.078)
40236,c(32.22165278, -110.91801389)
40237,c(33.67655556, -112.08291111)
40238,c(33.56390278, -112.09984444)
40239,c(35.19930556, -113.99386944)
40240,c(33.38685, -111.70880278)
40241,c(32.88324722, -111.567225)
40242,c(32.19271111, -110.80964722)
40243,c(33.21698889, -111.58318333)
40244,c(32.26179444, -110.90098889)
40246,c(33.46794722, -112.16908056)
40247,c(33.79926389, -111.991325)
40248,c(33.40779167, -111.62870556)
40249,c(35.22891111, -114.19334444)
40250,c(33.68394722, -112.11601667)
40251,c(33.59404167, -112.11985278)
40252,c(33.48747778, -112.04764722)
40253,c(33.28753611, -112.79855833)
40254,c(31.96721389, -110.27636944)
40255,c(32.04251111, -110.09342222)
40256,c(31.35662222, -109.62461944)
40257,c(33.55766111, -112.26029167)
40258,c(33.24136667, -111.628575)
40259,c(34.73375556, -111.70130556)
40260,c(33.43615833, -112.66425)
40261,c(34.56870833, -113.17555833)
40262,c(32.20702778, -110.94395833)
40263,c(34.45236667, -114.31519722)
40264,c(34.51093611, -110.16245556)
40265,c(33.59556667, -112.09961389)
40266,c(33.39518056, -111.8745)
40267,c(33.43725556, -112.23788611)
40268,c(33.46155, -112.11965833)
40269,c(35.27517778, -112.76576944)
40270,c(33.63865556, -112.36816111)
40271,c(33.5383, -111.34566944)
40272,c(34.48286111, -114.34931389)
40273,c(33.59743611, -111.97582778)
40274,c(33.50881667, -112.25718333)
40276,c(33.50904444, -112.22044444)
40277,c(32.43567778, -111.17916389)
40278,c(33.52703333, -112.20307778)
40279,c(33.47571944, -112.11334444)
40280,c(33.01232222, -109.24858333)
40281,c(34.32403333, -110.83938889)
40282,c(33.38568611, -111.95188333)
40283,c(33.26360278, -111.26102778)
40284,c(35.05078611, -110.77793889)
40285,c(33.52342778, -112.23345278)
40286,c(33.55550278, -112.04335278)
40287,c(31.56621389, -109.66778333)
40288,c(33.46027778, -112.01083611)
40290,c(33.39610833, -112.42708056)
40291,c(35.13105278, -114.57374444)
40292,c(33.69533056, -112.42310833)
40293,c(33.39568056, -112.09931389)
40295,c(32.76296111, -111.69549722)
40296,c(33.79297222, -112.11732222)
40297,c(33.37757222, -112.62656111)
40298,c(32.17662222, -109.94956667)
40299,c(33.37769167, -112.16614444)
40300,c(35.25989722, -114.03880833)
40301,c(33.60940278, -112.09210278)
40302,c(32.29192778, -111.00366389)
40303,c(32.55692778, -110.93290833)
40304,c(35.05465833, -110.79229722)
40305,c(33.45836667, -111.83039722)
40306,c(31.97740278, -110.31332778)
40307,c(33.56742222, -112.19066389)
40308,c(33.65906389, -111.93)
40309,c(33.46157778, -112.09411389)
40310,c(33.46161111, -112.09413056)
40313,c(33.85133611, -112.32045556)
40314,c(33.66831667, -112.19801667)
40315,c(36.63465556, -111.63448889)
40316,c(33.40753056, -111.87359444)
40317,c(32.67020556, -114.51869722)
40318,c(31.8963, -110.96401667)
40319,c(32.24335278, -110.89239167)
40320,c(34.56871389, -114.37514722)
40321,c(32.95409444, -111.75681667)
40322,c(33.33513889, -111.84178056)
40323,c(33.43630556, -112.66490556)
40324,c(33.39268611, -110.76618889)
40325,c(32.25030278, -110.96348333)
40326,c(33.57850556, -111.92610278)
40327,c(32.21781389, -110.92668056)
40328,c(33.53875, -112.09969722)
40329,c(33.408025, -111.79733333)
40330,c(33.44053889, -111.63268889)
40331,c(34.47720556, -114.27125)
40332,c(32.4294, -111.34909444)
40333,c(33.30675, -111.75787222)
40334,c(33.42728889, -112.09115556)
40335,c(32.51150278, -110.91031389)
40336,c(33.57130833, -112.0607)
40337,c(32.28648056, -110.978325)
40338,c(36.10196944, -111.29540833)
40339,c(32.92393333, -111.72241944)
40340,c(33.1186, -112.02028333)
40341,c(33.50953333, -112.17745)
40342,c(33.63866111, -112.33448333)
40343,c(33.04720833, -109.98585556)
40344,c(33.58203333, -112.14350833)
40345,c(33.64731944, -112.169025)
40346,c(32.26741111, -111.00806667)
40347,c(32.13398611, -111.01271389)
40348,c(32.96084444, -112.67976389)
40349,c(33.43624444, -111.921775)
40350,c(33.41516389, -111.62843056)
40351,c(33.62632222, -112.01654444)
40352,c(33.60946389, -112.11650278)
40353,c(32.31842222, -111.15516111)
40354,c(35.07643056, -112.40296111)
40355,c(33.105875, -109.05073611)
40356,c(32.16885556, -111.11627778)
40357,c(34.62871667, -111.83441111)
40358,c(33.53761389, -112.24833333)
40359,c(32.19198889, -110.84193611)
40360,c(32.06866667, -110.95817778)
40361,c(33.34913889, -111.91482778)
40362,c(33.42642778, -112.16941389)
40363,c(32.80273611, -111.66083889)
40364,c(33.36443333, -111.96847778)
40365,c(33.525075, -112.340975)
40366,c(33.63878611, -112.30765556)
