"ST_CASE","geometry"
280261,c(32.67140833, -89.80579167)
280262,c(34.16648611, -89.627875)
280263,c(34.69056111, -89.96926667)
280264,c(34.10777222, -88.81089167)
280265,c(30.41043889, -89.21588056)
280266,c(34.35659444, -89.63770556)
280267,c(31.27362222, -90.03625278)
280268,c(30.53228333, -89.11913889)
280269,c(31.69020278, -89.44203889)
280270,c(32.27223611, -89.93824444)
280271,c(30.45801944, -88.98298056)
280272,c(34.224025, -90.28398056)
280273,c(32.70258333, -89.50811944)
280274,c(31.2783, -90.46873611)
280275,c(33.37284444, -90.50300278)
280276,c(32.31683611, -88.692075)
280277,c(33.861925, -89.85007778)
280278,c(30.36219722, -89.41053333)
280279,c(32.58474167, -89.30102778)
280280,c(34.07269722, -88.38836111)
280281,c(30.37511111, -89.05626667)
280282,c(30.60736111, -88.4738)
280283,c(34.85296111, -89.76823333)
280284,c(31.63805, -91.21031667)
280285,c(34.72203611, -88.86087778)
280286,c(32.17968611, -90.49974167)
280287,c(34.39446389, -89.49577222)
280288,c(31.14740833, -90.200225)
280289,c(30.40358333, -88.48659444)
280290,c(34.89397778, -88.24178611)
280291,c(31.37721111, -89.72686111)
280292,c(33.39956389, -91.04436944)
280293,c(33.48740833, -89.69816389)
280294,c(33.5216, -90.32581667)
280295,c(33.80803333, -88.57213611)
280296,c(33.50700833, -89.22396111)
280297,c(30.63254722, -88.44919722)
280298,c(31.52536389, -89.30033056)
280299,c(34.94039167, -89.99541111)
280300,c(32.34183333, -89.68661667)
280301,c(33.16899722, -90.1907)
280302,c(31.17785556, -90.29043889)
280303,c(77.7777, 777.7777)
280304,c(30.3052, -89.40605)
280305,c(77.7777, 777.7777)
280306,c(31.55973611, -90.39281389)
280307,c(31.13410833, -91.38459167)
280308,c(31.90546111, -90.94553056)
280309,c(30.39470278, -88.91606111)
280310,c(33.02907778, -91.00171667)
280311,c(34.08943889, -88.71678056)
280312,c(31.54004722, -90.92657222)
280313,c(32.152275, -90.20795556)
280314,c(32.38054444, -90.14701667)
280315,c(32.70325278, -89.63042222)
280316,c(34.98902222, -90.00190833)
280317,c(33.89475278, -90.73583056)
280318,c(30.41274167, -88.7835)
280319,c(32.16015833, -89.25338056)
280320,c(31.95333889, -89.26871111)
280321,c(31.32146111, -89.38111667)
280322,c(30.41806111, -89.32828889)
280323,c(33.70395556, -90.71929167)
280324,c(30.512175, -89.66480556)
280325,c(31.24435, -90.281825)
280326,c(31.54415, -91.42473889)
280327,c(32.21833611, -90.22874722)
280328,c(30.58802222, -89.05743333)
280329,c(31.96766111, -88.96429167)
280330,c(31.29775278, -90.47805833)
280331,c(30.57606111, -89.21438056)
280332,c(31.96073333, -90.85833611)
280333,c(33.25163889, -90.86316111)
280334,c(34.99504722, -89.64229722)
280335,c(30.69935833, -88.51305)
280336,c(32.65679722, -89.84846944)
280337,c(34.16252778, -88.71951667)
280338,c(31.32145278, -89.38130833)
280339,c(31.60403889, -91.26186944)
280340,c(34.37863611, -89.07068056)
280341,c(32.272625, -90.24433611)
280343,c(33.39906667, -89.63181944)
280344,c(34.66818333, -88.80181944)
280345,c(33.34516389, -91.09681111)
280346,c(34.80981944, -88.61424722)
280347,c(32.19030278, -90.25324167)
280348,c(33.64557222, -90.8921)
280349,c(33.067825, -90.77919167)
280350,c(31.90131111, -89.02603056)
280351,c(34.962775, -89.62979167)
280352,c(32.66335556, -89.49861111)
280353,c(30.52430556, -88.54350833)
280354,c(31.69270833, -89.16523333)
280355,c(32.12856944, -89.226425)
280356,c(31.750675, -90.58168333)
280357,c(34.57805833, -89.47734722)
280358,c(30.51305833, -89.16022222)
280359,c(34.71242778, -89.84726389)
280360,c(34.52579167, -90.42546111)
280362,c(34.94650833, -89.421325)
280363,c(32.3676, -88.6358)
280364,c(30.38008056, -88.54558611)
280365,c(32.52009722, -90.21792778)
280366,c(31.33462778, -89.10619167)
280367,c(34.23412222, -90.53079444)
280368,c(30.89291389, -89.53344722)
280369,c(31.46139722, -89.96207778)
280370,c(34.20903611, -88.56169444)
280371,c(34.95560833, -88.97462778)
280372,c(34.95806111, -89.51559722)
280373,c(34.2714, -88.715725)
280374,c(30.77358333, -88.56001667)
280375,c(34.96307222, -89.70476667)
280376,c(31.95716667, -89.84984167)
280377,c(31.79503611, -89.87886667)
280378,c(31.31183333, -89.35284167)
280379,c(31.99852778, -90.3695)
280380,c(34.22930278, -88.258175)
280381,c(33.61835556, -88.65905556)
280382,c(33.33520833, -88.63177778)
280383,c(32.78646667, -89.28499722)
280384,c(32.34546389, -90.06472778)
280385,c(32.25963611, -90.24695)
280386,c(30.5889, -89.71094167)
280387,c(32.12960833, -90.12901667)
280388,c(34.99356667, -88.42743611)
280389,c(32.10898333, -90.29833611)
280390,c(31.26112222, -89.75037222)
280391,c(30.35671667, -89.42796667)
280392,c(31.21469167, -90.50803611)
280393,c(34.14750833, -90.07840833)
280394,c(34.33135, -89.80166111)
280395,c(32.42923889, -88.63921389)
280396,c(30.49810556, -89.68719167)
280397,c(32.76164444, -90.06609167)
280398,c(32.51923889, -90.78322778)
280399,c(32.42703889, -88.64585)
280401,c(30.73328611, -88.59850278)
280402,c(31.74211111, -88.78311667)
280403,c(32.31364722, -90.19436944)
280404,c(33.70398611, -90.76481111)
280405,c(34.27531389, -88.707225)
280406,c(88.8888, 888.8888)
280407,c(33.97195278, -88.59944167)
280408,c(34.68725556, -89.46104444)
280409,c(31.57873889, -90.47624167)
280410,c(34.85630833, -88.613975)
280411,c(33.51857778, -88.406575)
280412,c(34.87869167, -88.48126944)
280413,c(31.46693889, -89.32256111)
280414,c(31.24869722, -89.45865)
280415,c(32.51814167, -88.51938611)
280416,c(32.97044722, -88.64609722)
280417,c(33.167925, -90.824)
280418,c(32.94737778, -90.361425)
280419,c(30.83933611, -88.52093611)
280420,c(32.34858611, -90.19790278)
280421,c(33.40130278, -90.94005278)
280422,c(31.37284167, -90.06173889)
280423,c(32.45795556, -89.45981389)
280424,c(32.34521667, -88.82209167)
280425,c(34.85800278, -88.55924722)
280426,c(33.49667778, -88.93071111)
280427,c(32.26228333, -88.44247778)
280428,c(32.37314167, -90.27313611)
280429,c(33.48674722, -89.76629444)
280430,c(34.34052778, -89.74748333)
280431,c(31.65479444, -91.13849722)
280432,c(30.8475, -89.231275)
280433,c(34.86032222, -88.46090556)
280434,c(32.69020556, -90.42718889)
280435,c(31.75775, -88.94960278)
280436,c(31.46546944, -90.906925)
280437,c(30.69313611, -88.73684444)
280438,c(30.30142778, -89.39193333)
280439,c(30.31746389, -89.59138333)
280440,c(30.44388889, -89.45794167)
280441,c(30.56571389, -88.45550833)
280443,c(30.45380833, -88.86866389)
280444,c(34.96930278, -89.812875)
280445,c(33.0793, -90.05730833)
280446,c(33.46229167, -90.55297778)
280447,c(31.99686944, -89.90172778)
280448,c(33.51850556, -90.70392222)
280449,c(31.25274444, -90.02345)
280450,c(31.65054722, -90.13649444)
280451,c(31.60018333, -90.467125)
280452,c(31.32536944, -91.35479444)
280453,c(31.80475, -89.37069444)
280454,c(32.29554167, -88.64566111)
280455,c(34.04596389, -89.08536667)
280456,c(34.69535278, -90.10046667)
280457,c(30.36785278, -89.08608889)
280458,c(30.39758056, -88.94495278)
280459,c(32.01235278, -89.38791667)
280460,c(30.53484167, -89.23693056)
280461,c(30.49445, -88.83282778)
280463,c(32.37097222, -90.87248889)
280464,c(32.27807778, -90.26309167)
280465,c(34.71346667, -89.65197778)
280466,c(31.7834, -89.46157222)
280467,c(31.48369722, -91.368925)
280468,c(32.58487778, -90.85002778)
280469,c(31.80861389, -90.51898889)
280470,c(31.74866944, -90.65901667)
280471,c(31.4594, -90.85484722)
280472,c(32.36577222, -88.67388611)
280473,c(30.60706389, -89.12888889)
280474,c(34.91061944, -90.00122222)
280475,c(34.32256111, -89.85276667)
280476,c(30.52926111, -89.16886389)
280477,c(34.19605278, -89.66201111)
280478,c(31.44845556, -90.53882778)
280479,c(32.28985556, -90.19261111)
280480,c(32.44284444, -88.63345833)
280481,c(34.628525, -88.58732778)
280482,c(31.88101667, -89.37717222)
280483,c(31.93225833, -90.99370556)
280484,c(88.8888, 888.8888)
280485,c(31.00294722, -89.318075)
280486,c(30.29948889, -89.42307778)
280487,c(30.861425, -89.16238889)
280488,c(34.50883611, -88.65732778)
280489,c(32.35605556, -90.23963889)
280490,c(32.42928611, -89.94910833)
280491,c(30.39353333, -88.92985278)
280492,c(30.38168889, -89.09303889)
280493,c(33.58513889, -88.28247778)
280494,c(32.55535278, -89.62679444)
280495,c(34.37511389, -89.81240833)
280496,c(34.61213056, -90.39408889)
280497,c(31.32510833, -89.34822778)
280498,c(32.35024444, -88.73464444)
280499,c(30.51678333, -89.57508611)
280500,c(31.51629167, -89.28938056)
280501,c(33.41152222, -89.96752778)
280503,c(30.36393611, -88.54848611)
280504,c(30.45653611, -88.48315556)
280505,c(30.46007778, -88.84435278)
280506,c(34.94613889, -89.38809167)
280508,c(34.79591389, -90.33276389)
280509,c(31.26756944, -90.87806667)
280510,c(33.34560278, -90.58848333)
280511,c(32.30081111, -90.16666667)
280512,c(32.35415278, -90.7604)
280513,c(31.45066389, -89.10201389)
280514,c(31.16969167, -88.94191389)
280515,c(34.37704722, -89.91020833)
280516,c(31.65138889, -89.55)
280517,c(34.76004722, -89.58170278)
280518,c(32.08669444, -89.52413333)
280519,c(34.26945, -89.04168333)
280520,c(30.69520278, -88.513)
280521,c(31.25903056, -89.33830833)
280522,c(34.96268889, -89.98989167)
280523,c(30.416975, -89.19728889)
280524,c(32.09626389, -89.79079722)
280525,c(32.25196111, -90.225175)
280526,c(32.41610278, -89.27745833)
280527,c(34.96264722, -90.032075)
280528,c(30.53900833, -89.651875)
280529,c(33.82492778, -89.051275)
280530,c(33.44102778, -90.65135278)
280531,c(33.75971667, -88.42325556)
280533,c(33.85106389, -88.47561944)
280534,c(32.624925, -88.99791389)
280535,c(33.63741111, -88.61683889)
280536,c(32.7527, -90.22695556)
280537,c(32.28549444, -90.20095833)
280538,c(30.5747, -88.87643056)
280539,c(34.36263889, -89.56190556)
280540,c(33.73053889, -90.56620556)
280541,c(31.82224167, -90.20292778)
280542,c(30.39259167, -88.85799167)
280543,c(31.32200556, -90.47801111)
280544,c(32.35562222, -90.46305833)
280545,c(30.51888056, -89.60526667)
280547,c(32.28289722, -88.50565)
280548,c(32.32340556, -89.43542778)
280549,c(32.37565556, -88.73658611)
280550,c(32.27326111, -90.28583611)
280551,c(32.32655833, -90.20875)
280552,c(31.21324167, -89.36081111)
280553,c(31.12211111, -89.27164167)
280554,c(31.470825, -91.34724722)
280555,c(30.29995833, -89.39655556)
280556,c(30.86880556, -89.16528333)
280557,c(32.38356111, -90.70808056)
280558,c(31.29485556, -89.37074167)
280559,c(34.44086944, -90.20882778)
280560,c(34.90443611, -90.06947222)
280561,c(32.40624444, -88.54511667)
280562,c(33.10982778, -90.03139167)
280563,c(31.95206389, -88.8225)
280564,c(30.36413333, -88.57088056)
280565,c(32.97465833, -89.93603056)
280566,c(33.08733333, -89.85813333)
280567,c(30.43435833, -89.06757778)
280568,c(31.41935, -89.45841111)
280569,c(33.58526111, -89.77659444)
280570,c(31.14613056, -88.53799444)
280571,c(31.923725, -90.93981111)
280572,c(34.98651944, -88.43947222)
280573,c(31.82032222, -89.71710833)
280574,c(34.28875278, -89.94292778)
280575,c(30.39246389, -88.69013889)
280576,c(32.59885833, -90.06911389)
280577,c(32.35581111, -90.19271111)
280578,c(30.43424722, -89.07935556)
280579,c(33.33074444, -91.10844722)
280580,c(32.31148056, -89.455725)
280581,c(32.91436389, -89.54396389)
280582,c(32.35206389, -88.69236667)
280583,c(33.78139167, -89.77126111)
280584,c(32.33871944, -90.24548889)
280585,c(34.28964167, -88.28192222)
280586,c(32.07746667, -88.89288611)
280587,c(34.64992778, -89.2994)
280588,c(30.39835833, -89.03123611)
280589,c(31.69900833, -89.78082222)
280590,c(32.31898889, -89.60368056)
280591,c(33.11095, -90.06963611)
280592,c(31.65768333, -89.57549722)
280593,c(30.74533889, -89.13496111)
280594,c(32.21933889, -90.15505)
280595,c(31.40325833, -89.20861389)
280596,c(34.18286389, -89.03530556)
280598,c(30.923175, -88.97301389)
280599,c(32.50149444, -89.20670833)
280600,c(31.26974444, -90.47920833)
280601,c(32.31035556, -88.53824444)
280603,c(33.44129167, -88.34461111)
280604,c(31.13003333, -90.10650833)
280605,c(31.96275, -89.27246389)
280606,c(33.43593889, -88.65634722)
280607,c(32.30577778, -90.25726667)
280608,c(34.84195, -89.62701111)
280609,c(32.37711111, -90.00368611)
280610,c(31.10144444, -90.31478333)
280611,c(30.54606111, -89.25309722)
280612,c(31.5779, -90.39586944)
280613,c(32.12442222, -90.44432222)
280614,c(31.68599722, -90.82961944)
280615,c(32.29630556, -90.23873333)
280616,c(34.35856389, -88.84108333)
280617,c(32.32778333, -90.30270833)
280618,c(32.41537222, -89.56118889)
280619,c(31.72625833, -90.37810833)
280620,c(31.44383611, -89.28652778)
280621,c(33.37353333, -90.58990278)
280622,c(31.85623056, -90.41219722)
280623,c(31.68755833, -90.89856389)
280624,c(32.38030278, -90.1612)
280625,c(32.99993611, -89.56376667)
280626,c(32.00706389, -88.896575)
280628,c(33.54309444, -88.43652778)
280629,c(32.90563889, -90.00216389)
280630,c(31.27075278, -90.00740278)
280631,c(30.594125, -89.66082778)
280632,c(34.26483611, -88.63845556)
280633,c(31.22615, -91.22172222)
280634,c(31.19578333, -89.98080556)
280635,c(32.33148889, -90.26297222)
280636,c(32.31299444, -90.22763333)
280637,c(31.324175, -89.352225)
280638,c(32.47396111, -89.65273333)
280639,c(77.7777, 777.7777)
280640,c(32.355, -88.68879722)
280641,c(34.95163333, -90.14437778)
280642,c(30.5384, -89.6522)
280643,c(77.7777, 777.7777)
280644,c(77.7777, 777.7777)
280645,c(77.7777, 777.7777)
280646,c(77.7777, 777.7777)
280647,c(77.7777, 777.7777)
280648,c(77.7777, 777.7777)
280649,c(77.7777, 777.7777)
280650,c(30.46496667, -88.77165)
280651,c(32.35622778, -90.24745)
280652,c(34.98127778, -88.26697778)
280653,c(34.72971389, -88.94618056)
280655,c(32.09603889, -90.29273056)
280656,c(30.515975, -88.864025)
280657,c(33.89270278, -88.72796667)
280658,c(77.7777, 777.7777)
280659,c(30.40504722, -88.50923333)
280660,c(34.11599167, -88.69941944)
280661,c(33.25624722, -90.65615278)
280662,c(30.57535833, -89.577625)
280663,c(34.95621389, -89.52939444)
280664,c(33.47275, -90.20956667)
280665,c(30.42838056, -88.44736111)
280666,c(33.28825, -89.78674444)
290001,c(39.09525, -92.32933333)
290002,c(38.32165278, -91.0299)
290003,c(37.09463889, -93.8015)
290004,c(38.81841667, -91.11415833)
290005,c(37.01144444, -93.99696667)
290006,c(39.09431667, -94.53975556)
290007,c(37.06903611, -94.47774167)
290008,c(39.09429444, -94.53918056)
290009,c(38.51725, -94.13072222)
290010,c(39.03488889, -90.86038889)
290011,c(38.84028056, -94.45094167)
290012,c(38.59225833, -90.21438889)
290013,c(39.09083056, -94.55179167)
290014,c(39.60627778, -94.78841667)
290015,c(38.86769722, -91.94378056)
290016,c(38.74918611, -90.29954722)
290017,c(39.27233333, -92.33197222)
290018,c(38.70671944, -90.24937222)
290019,c(39.27677222, -94.42492778)
290020,c(38.72112222, -90.22615556)
290021,c(38.58899444, -90.25016944)
290022,c(38.56619167, -90.29100556)
290023,c(37.41983333, -90.71505556)
290024,c(39.75188056, -94.80319167)
290025,c(38.50458056, -92.45699444)
290026,c(39.76925278, -94.81601667)
290027,c(38.66125833, -90.23069722)
290028,c(36.98247222, -91.99677778)
290030,c(37.96601111, -91.75713333)
290031,c(39.84763889, -94.18136111)
290033,c(38.45111111, -91.68880556)
290034,c(37.86241667, -93.99338889)
290035,c(39.117575, -94.56183333)
290036,c(38.76447222, -90.28030556)
290037,c(38.97491667, -90.87516667)
290038,c(37.09313889, -90.67705556)
290039,c(39.06792778, -94.54919444)
290040,c(37.92202778, -90.05683333)
290041,c(39.19153611, -94.49288333)
290042,c(36.92026111, -94.19061111)
290043,c(38.81126667, -90.39535833)
290044,c(38.49277778, -90.29644444)
290045,c(38.20455278, -92.60624167)
290046,c(39.18619444, -94.60116667)
290047,c(38.55636111, -90.26266667)
290048,c(36.6715, -89.55313889)
290049,c(39.81103611, -94.814975)
290050,c(37.154925, -93.22486667)
290051,c(38.61082222, -90.48654444)
290052,c(38.60788333, -92.44774722)
290053,c(38.44586111, -90.57194444)
290054,c(37.77015556, -92.29033056)
290055,c(38.58533611, -90.22070556)
290056,c(37.276, -94.60380556)
290057,c(38.70116667, -90.45052778)
290058,c(37.02398611, -93.24673056)
290059,c(38.66905556, -92.84397222)
290060,c(36.92822222, -89.34983333)
290061,c(37.12501667, -93.42059722)
290062,c(36.86934722, -89.57943056)
290063,c(38.66283333, -94.37727778)
290064,c(37.13597222, -92.04833333)
290065,c(38.96606389, -94.57686111)
290066,c(39.05691944, -94.59537222)
290067,c(39.2402, -94.59033611)
290068,c(38.94045833, -94.57891667)
290069,c(39.05567222, -94.562)
290071,c(38.62224722, -90.18998611)
290072,c(37.8595, -90.48830556)
290073,c(37.97172222, -90.34797222)
290074,c(37.03897222, -93.54041667)
290075,c(39.09459722, -94.50291389)
290076,c(39.80465, -94.87400278)
290077,c(39.36808333, -94.66566667)
290078,c(38.70425278, -90.26143611)
290080,c(36.59311111, -90.93902778)
290081,c(38.61429444, -90.22883056)
290082,c(38.94413889, -91.93525)
290083,c(39.04825278, -94.55444167)
290084,c(39.25922222, -91.644875)
290085,c(39.97327778, -94.87441667)
290086,c(36.58809722, -92.78319444)
290087,c(39.01208889, -94.49199444)
290088,c(37.59363889, -92.14113889)
290090,c(38.37046944, -92.80765)
290092,c(38.74938889, -92.25322222)
290093,c(38.95369444, -92.12916667)
290094,c(40.12703333, -92.67881389)
290095,c(38.92653611, -90.89433333)
290096,c(39.12997222, -94.49835278)
290097,c(38.99065278, -94.55612778)
290098,c(37.88163889, -90.665)
290099,c(37.75958333, -90.29408333)
290100,c(37.55788889, -89.69130556)
290101,c(38.64475, -92.11921944)
290102,c(39.03931111, -94.34323611)
290103,c(39.70509167, -91.354)
290104,c(38.6155, -94.32916667)
290105,c(38.48719444, -90.80808333)
290106,c(37.94483333, -91.79161111)
290107,c(38.34741667, -90.99072222)
290108,c(38.16502778, -92.73752778)
290109,c(38.89541667, -91.60986111)
290110,c(38.96089722, -92.27349722)
290111,c(37.15573889, -93.42446667)
290112,c(37.23991111, -93.25689444)
290113,c(39.08030278, -94.59173333)
290114,c(38.92326389, -92.31806944)
290115,c(36.70091667, -93.46894444)
290116,c(39.05601389, -94.48322778)
290117,c(39.00673611, -94.60253333)
290118,c(37.86047222, -90.45761111)
290119,c(37.78855556, -90.428)
290120,c(38.11825, -90.59041667)
290121,c(37.01794444, -94.54622222)
290122,c(38.802875, -90.29488889)
290123,c(37.91625, -91.97125)
290124,c(36.94305556, -93.26708333)
290126,c(38.348, -90.50552778)
290127,c(37.23019444, -93.85630556)
290128,c(37.73847222, -90.4375)
290130,c(38.74938889, -90.28771667)
290131,c(39.06701111, -94.59013333)
290132,c(39.04968889, -94.49938889)
290133,c(38.65777778, -92.10963889)
290134,c(38.59513889, -90.32416667)
290135,c(38.66858333, -91.48036111)
290136,c(39.30765833, -94.64301111)
290137,c(37.36508333, -91.91272222)
290138,c(39.003, -93.92552778)
290139,c(39.23687222, -94.63033889)
290140,c(37.40733333, -92.60122222)
290141,c(36.53102778, -94.29652778)
290142,c(37.39363889, -89.60519444)
290143,c(38.85155556, -94.11944444)
290145,c(38.57743889, -90.23006389)
290146,c(38.66156389, -90.20609444)
290147,c(37.14218056, -94.49271944)
290148,c(38.85986111, -90.22497222)
290149,c(38.04655556, -94.36094444)
